project_ean,line_no,item_description_raw,unit_code_raw,unit_code_norm,is_totals_row,specification,pay_item_description,raw_norm,pay_item_norm,text_blob_norm,estimate_item,match_method,match_confidence,needs_review,division,cost_code,catalog_unit,needs_slicer,slicer_family,catalog_notes,size_in,material_or_type,spec_family
2018D029,0054,Re-feed Loads Inside 480V Power Center (Section 260500),LS,LS,False,260500,Re-feed Loads Inside 480V Power Center,RE FEED LOADS INSIDE 480V POWER CENTER SECTION 260500,RE FEED LOADS INSIDE 480V POWER CENTER,RE FEED LOADS INSIDE 480V POWER CENTER SECTION 260500 RE FEED LOADS INSIDE 480V POWER CENTER 260500,,unmapped,0.0,True,,,,False,,,,,
2018D029,0055,Install Handholes for Power and Communications (Section 260500),LS,LS,False,260500,Install Handholes for Power and Communications,INSTALL HANDHOLES FOR POWER AND COMMUNICATIONS SECTION 260500,INSTALL HANDHOLES FOR POWER AND COMMUNICATIONS,INSTALL HANDHOLES FOR POWER AND COMMUNICATIONS SECTION 260500 INSTALL HANDHOLES FOR POWER AND COMMUNICATIONS 260500,,unmapped,0.0,True,,,,False,,,,,
2018D029,0056,Install Underground Power Conductors for Apron Lights and Communications (Section 260500),LS,LS,False,260500,Install Underground Power Conductors for Apron Lights and Communications,INSTALL UNDERGROUND POWER CONDUCTORS FOR APRON LIGHTS AND COMMUNICATIONS SECTION 260500,INSTALL UNDERGROUND POWER CONDUCTORS FOR APRON LIGHTS AND COMMUNICATIONS,INSTALL UNDERGROUND POWER CONDUCTORS FOR APRON LIGHTS AND COMMUNICATIONS SECTION 260500 INSTALL UNDERGROUND POWER CONDUCTORS FOR APRON LIGHTS AND COMMUNICATIONS 260500,,unmapped,0.0,True,,,,False,,,,,
2018D029,0057,Install Gate Valve and Lighting Controls (Section 260500),LS,LS,False,260500,Install Gate Valve and Lighting Controls,INSTALL GATE VALVE AND LIGHTING CONTROLS SECTION 260500,INSTALL GATE VALVE AND LIGHTING CONTROLS,INSTALL GATE VALVE AND LIGHTING CONTROLS SECTION 260500 INSTALL GATE VALVE AND LIGHTING CONTROLS 260500,323113 Gates,rule_contains,0.98,False,32 Exterior Improvements,323113,EA,False,,Fencing.,,,
2018D029,0058,Demolition of Existing Electrical Equipment on Work Site (Section 260500),LS,LS,False,260500,Demolition of Existing Electrical Equipment on Work Site,DEMOLITION OF EXISTING ELECTRICAL EQUIPMENT ON WORK SITE SECTION 260500,DEMOLITION OF EXISTING ELECTRICAL EQUIPMENT ON WORK SITE,DEMOLITION OF EXISTING ELECTRICAL EQUIPMENT ON WORK SITE SECTION 260500 DEMOLITION OF EXISTING ELECTRICAL EQUIPMENT ON WORK SITE 260500,,unmapped,0.0,True,,,,False,,,,,
2018D029,0059,Grounding and Bonding for Electrical Systems (Section 260526),LS,LS,False,260526,Grounding and Bonding for Electrical Systems,GROUNDING AND BONDING FOR ELECTRICAL SYSTEMS SECTION 260526,GROUNDING AND BONDING FOR ELECTRICAL SYSTEMS,GROUNDING AND BONDING FOR ELECTRICAL SYSTEMS SECTION 260526 GROUNDING AND BONDING FOR ELECTRICAL SYSTEMS 260526,,unmapped,0.0,True,,,,False,,,,,
2018D029,0060,Underground Ducts and Raceways for Electrical Systems (Section 260543),LS,LS,False,260543,Underground Ducts and Raceways for Electrical Systems,UNDERGROUND DUCTS AND RACEWAYS FOR ELECTRICAL SYSTEMS SECTION 260543,UNDERGROUND DUCTS AND RACEWAYS FOR ELECTRICAL SYSTEMS,UNDERGROUND DUCTS AND RACEWAYS FOR ELECTRICAL SYSTEMS SECTION 260543 UNDERGROUND DUCTS AND RACEWAYS FOR ELECTRICAL SYSTEMS 260543,,unmapped,0.0,True,,,,False,,,,,
2018D029,0061,Remove and Replace Existing 9KVA Transformer (Section 262200),LS,LS,False,262200,Remove and Replace Existing 9KVA Transformer,REMOVE AND REPLACE EXISTING 9KVA TRANSFORMER SECTION 262200,REMOVE AND REPLACE EXISTING 9KVA TRANSFORMER,REMOVE AND REPLACE EXISTING 9KVA TRANSFORMER SECTION 262200 REMOVE AND REPLACE EXISTING 9KVA TRANSFORMER 262200,,unmapped,0.0,True,,,,False,,,,,
2018D029,0062,Remove and Replace Existing 480V Distribution Panel (Section 262400),LS,LS,False,262400,Remove and Replace Existing 480V Distribution Panel,REMOVE AND REPLACE EXISTING 480V DISTRIBUTION PANEL SECTION 262400,REMOVE AND REPLACE EXISTING 480V DISTRIBUTION PANEL,REMOVE AND REPLACE EXISTING 480V DISTRIBUTION PANEL SECTION 262400 REMOVE AND REPLACE EXISTING 480V DISTRIBUTION PANEL 262400,,unmapped,0.0,True,,,,False,,,,,
2018D029,0063,Install Apron Lighting (Section 265623),LS,LS,False,265623,Install Apron Lighting,INSTALL APRON LIGHTING SECTION 265623,INSTALL APRON LIGHTING,INSTALL APRON LIGHTING SECTION 265623 INSTALL APRON LIGHTING 265623,,unmapped,0.0,True,,,,False,,,,,
2018D029,0064,Telecommunications Identification (Section 270553),LS,LS,False,270553,Telecommunications Identification,TELECOMMUNICATIONS IDENTIFICATION SECTION 270553,TELECOMMUNICATIONS IDENTIFICATION,TELECOMMUNICATIONS IDENTIFICATION SECTION 270553 TELECOMMUNICATIONS IDENTIFICATION 270553,,unmapped,0.0,True,,,,False,,,,,
2018D029,0065,Structured Cabling (Section 271000),LS,LS,False,271000,Structured Cabling,STRUCTURED CABLING SECTION 271000,STRUCTURED CABLING,STRUCTURED CABLING SECTION 271000 STRUCTURED CABLING 271000,,unmapped,0.0,True,,,,False,,,,,
2018D029,0066,Video Surveillance (Section 282300),LS,LS,False,282300,Video Surveillance,VIDEO SURVEILLANCE SECTION 282300,VIDEO SURVEILLANCE,VIDEO SURVEILLANCE SECTION 282300 VIDEO SURVEILLANCE 282300,,unmapped,0.0,True,,,,False,,,,,
2018D029,0067,Connection to Existing Storm Drainage System (Section 312300),Each,EACH,False,312300,Connection to Existing Storm Drainage System,CONNECTION TO EXISTING STORM DRAINAGE SYSTEM SECTION 312300,CONNECTION TO EXISTING STORM DRAINAGE SYSTEM,CONNECTION TO EXISTING STORM DRAINAGE SYSTEM SECTION 312300 CONNECTION TO EXISTING STORM DRAINAGE SYSTEM 312300,,unmapped,0.0,True,,,,False,,,,,
2018D029,0068,Existing Manhole/Inlet Adjustment to Grade (Section 312300),Each,EACH,False,312300,Existing Manhole/Inlet Adjustment to Grade,EXISTING MANHOLE INLET ADJUSTMENT TO GRADE SECTION 312300,EXISTING MANHOLE INLET ADJUSTMENT TO GRADE,EXISTING MANHOLE INLET ADJUSTMENT TO GRADE SECTION 312300 EXISTING MANHOLE INLET ADJUSTMENT TO GRADE 312300,330000 Other Manhole,rule_contains,0.98,False,33 Utilities,330000,EA,True,manhole,All non-48-inch manholes.,,,NON_FAA
2018D029,0069,Rotate Existing Manhole Lid (Section 312300),LS,LS,False,312300,Rotate Existing Manhole Lid,ROTATE EXISTING MANHOLE LID SECTION 312300,ROTATE EXISTING MANHOLE LID,ROTATE EXISTING MANHOLE LID SECTION 312300 ROTATE EXISTING MANHOLE LID 312300,330000 Other Manhole,rule_contains,0.98,False,33 Utilities,330000,EA,True,manhole,All non-48-inch manholes.,,,NON_FAA
2018D029,0070,Cast-in-Place Concrete Curb (Section 321613),LF,LF,False,321613,Cast-in-Place Concrete Curb,CAST IN PLACE CONCRETE CURB SECTION 321613,CAST IN PLACE CONCRETE CURB,CAST IN PLACE CONCRETE CURB SECTION 321613 CAST IN PLACE CONCRETE CURB 321613,,unmapped,0.0,True,,,,False,,,,,
2018D029,0071,Concrete Utility Hub Pavement - 4-Inch (Section 321613),SY,SY,False,321613,Concrete Utility Hub Pavement,CONCRETE UTILITY HUB PAVEMENT 4 INCH SECTION 321613,CONCRETE UTILITY HUB PAVEMENT,CONCRETE UTILITY HUB PAVEMENT 4 INCH SECTION 321613 CONCRETE UTILITY HUB PAVEMENT 321613,,unmapped,0.0,True,,,,False,,,,,
2018D029,0072,7-Foot Chain Link Fance with Barbed Wire (Section 323113),LF,LF,False,323113,Chain Link Fance with Barbed Wire,7 FOOT CHAIN LINK FANCE WITH BARBED WIRE SECTION 323113,CHAIN LINK FANCE WITH BARBED WIRE,7 FOOT CHAIN LINK FANCE WITH BARBED WIRE SECTION 323113 CHAIN LINK FANCE WITH BARBED WIRE 323113,,unmapped,0.0,True,,,,False,,,,,
2018D029,0073,10-Foot Chain Link Fence with Slats and Barbed Wire (Section 323113),LF,LF,False,323113,Chain Link Fence with Slats and Barbed Wire,10 FOOT CHAIN LINK FENCE WITH SLATS AND BARBED WIRE SECTION 323113,CHAIN LINK FENCE WITH SLATS AND BARBED WIRE,10 FOOT CHAIN LINK FENCE WITH SLATS AND BARBED WIRE SECTION 323113 CHAIN LINK FENCE WITH SLATS AND BARBED WIRE 323113,323113 Chain Link Fence,rule_contains,0.98,False,32 Exterior Improvements,323113,LF,False,,Fencing.,,,
2018D029,0074,Irrigation Replacement (Section 328400),LS,LS,False,328400,Irrigation Replacement,IRRIGATION REPLACEMENT SECTION 328400,IRRIGATION REPLACEMENT,IRRIGATION REPLACEMENT SECTION 328400 IRRIGATION REPLACEMENT 328400,,unmapped,0.0,True,,,,False,,,,,
2018D029,0075,Ground Cover Planting (Section 329300),LS,LS,False,329300,Ground Cover Planting,GROUND COVER PLANTING SECTION 329300,GROUND COVER PLANTING,GROUND COVER PLANTING SECTION 329300 GROUND COVER PLANTING 329300,,unmapped,0.0,True,,,,False,,,,,
2018D029,0076,8-Inch Fire Water Line (Section 331116),LF,LF,False,331116,Fire Water Line,8 INCH FIRE WATER LINE SECTION 331116,FIRE WATER LINE,8 INCH FIRE WATER LINE SECTION 331116 FIRE WATER LINE 331116,331116 Water Pipe,rule_spec_keyword,0.97,False,33 Utilities,331116,LF,True,water_pipe,Group all water pipes then slice by dimensions.,8,WATER,NON_FAA
2018D029,0077,8-Inch Gate Valve (Section 331116),Each,EACH,False,331116,Gate Valve,8 INCH GATE VALVE SECTION 331116,GATE VALVE,8 INCH GATE VALVE SECTION 331116 GATE VALVE 331116,323113 Gates,rule_contains,0.98,False,32 Exterior Improvements,323113,EA,False,,Fencing.,,,
2018D029,0078,Underground Fire Hydrant (Section 331116),Each,EACH,False,331116,Underground Fire Hydrant,UNDERGROUND FIRE HYDRANT SECTION 331116,UNDERGROUND FIRE HYDRANT,UNDERGROUND FIRE HYDRANT SECTION 331116 UNDERGROUND FIRE HYDRANT 331116,331116 Fire Hydrant,rule_contains,0.98,False,33 Utilities,331116,EA,False,,Water utility.,,,
2018D029,0079,Pipe Bollards (Section 347113),Each,EACH,False,347113,Pipe Bollards,PIPE BOLLARDS SECTION 347113,PIPE BOLLARDS,PIPE BOLLARDS SECTION 347113 PIPE BOLLARDS 347113,,unmapped,0.0,True,,,,False,,,,,
2018D029,0080,Ditch Protection/Check Dams (Section 015713),Each,EACH,False,015713,Ditch Protection/Check Dams,DITCH PROTECTION CHECK DAMS SECTION 015713,DITCH PROTECTION CHECK DAMS,DITCH PROTECTION CHECK DAMS SECTION 015713 DITCH PROTECTION CHECK DAMS 015713,,unmapped,0.0,True,,,,False,,,,,
2019D031,0001,Sweeper (Section012200),LS,LS,False,012200,Sweeper,SWEEPER SECTION012200,SWEEPER,SWEEPER SECTION012200 SWEEPER 012200,15002 Sweeping,rule_contains,0.98,False,01 General Requirements,15002,LS,False,,Front-end controls.,,,
2019D031,0002,WorkZoneandTrafficControl (Section012200),LS,LS,False,012200,Work Zoneand Traffic Control,WORKZONEANDTRAFFICCONTROL SECTION012200,WORK ZONEAND TRAFFIC CONTROL,WORKZONEANDTRAFFICCONTROL SECTION012200 WORK ZONEAND TRAFFIC CONTROL 012200,15001 Work Zone and Traffic Control,rule_contains,0.98,False,01 General Requirements,15001,LS,False,,Front-end controls.,,,
2019D031,0003,Escort (Section012200),LS,LS,False,012200,Escort,ESCORT SECTION012200,ESCORT,ESCORT SECTION012200 ESCORT 012200,13501 Escort,rule_contains,0.98,False,01 General Requirements,13501,LS,False,,Front-end controls.,,,
2019D031,0004,3'HighBlueReflectiveMarkers (Section012200),Each,EACH,False,012200,HighBlueReflectiveMarkers,3 HIGHBLUEREFLECTIVEMARKERS SECTION012200,HIGHBLUEREFLECTIVEMARKERS,3 HIGHBLUEREFLECTIVEMARKERS SECTION012200 HIGHBLUEREFLECTIVEMARKERS 012200,,unmapped,0.0,True,,,,False,,,,,
2019D031,0005,TemporaryStreamBypass(Section012200),LS,LS,False,012200,Temporary Stream Bypass,TEMPORARYSTREAMBYPASS SECTION012200,TEMPORARY STREAM BYPASS,TEMPORARYSTREAMBYPASS SECTION012200 TEMPORARY STREAM BYPASS 012200,,unmapped,0.0,True,,,,False,,,,,
2019D031,0006,SettlementPlates (Section012200),Each,EACH,False,012200,SettlementPlates,SETTLEMENTPLATES SECTION012200,SETTLEMENTPLATES,SETTLEMENTPLATES SECTION012200 SETTLEMENTPLATES 012200,,unmapped,0.0,True,,,,False,,,,,
2019D031,0007,PlasticMeshFence (Section015713),LF,LF,False,015713,Plastic Mesh Fence,PLASTICMESHFENCE SECTION015713,PLASTIC MESH FENCE,PLASTICMESHFENCE SECTION015713 PLASTIC MESH FENCE 015713,,unmapped,0.0,True,,,,False,,,,,
2019D031,0008,InletProtection (Section015713),Each,EACH,False,015713,InletProtection,INLETPROTECTION SECTION015713,INLETPROTECTION,INLETPROTECTION SECTION015713 INLETPROTECTION 015713,,unmapped,0.0,True,,,,False,,,,,
2019D031,0009,Wattles (Section015713),LF,LF,False,015713,Wattles,WATTLES SECTION015713,WATTLES,WATTLES SECTION015713 WATTLES 015713,,unmapped,0.0,True,,,,False,,,,,
2019D031,0010,JetBlastControlMaterial (Section015713),Acre,ACRE,False,015713,Jet Blast Control Material,JETBLASTCONTROLMATERIAL SECTION015713,JET BLAST CONTROL MATERIAL,JETBLASTCONTROLMATERIAL SECTION015713 JET BLAST CONTROL MATERIAL 015713,,unmapped,0.0,True,,,,False,,,,,
2019D031,0011,DitchProtection/CheckDams (Section015713),Each,EACH,False,015713,Ditch Protection/Check Dams,DITCHPROTECTION CHECKDAMS SECTION015713,DITCH PROTECTION CHECK DAMS,DITCHPROTECTION CHECKDAMS SECTION015713 DITCH PROTECTION CHECK DAMS 015713,,unmapped,0.0,True,,,,False,,,,,
2019D031,0012,ConstructionEntrance (Section015713),Each,EACH,False,015713,ConstructionEntrance,CONSTRUCTIONENTRANCE SECTION015713,CONSTRUCTIONENTRANCE,CONSTRUCTIONENTRANCE SECTION015713 CONSTRUCTIONENTRANCE 015713,,unmapped,0.0,True,,,,False,,,,,
2019D031,0013,JuteMatting (Section015713),SY,SY,False,015713,JuteMatting,JUTEMATTING SECTION015713,JUTEMATTING,JUTEMATTING SECTION015713 JUTEMATTING 015713,,unmapped,0.0,True,,,,False,,,,,
2019D031,0014,InstallationandRemovalofSiltFence (ItemC-102),LF,LF,False,C-102,Installationand Removalof Silt Fence,INSTALLATIONANDREMOVALOFSILTFENCE ITEMC 102,INSTALLATIONAND REMOVALOF SILT FENCE,INSTALLATIONANDREMOVALOFSILTFENCE ITEMC 102 INSTALLATIONAND REMOVALOF SILT FENCE C 102,,unmapped,0.0,True,,,,False,,,,,
2019D031,0015,Mobilization (ItemC-105),LS,LS,False,C-105,Mobilization,MOBILIZATION ITEMC 105,MOBILIZATION,MOBILIZATION ITEMC 105 MOBILIZATION C 105,15000 Mobilization & Demobilization,rule_contains,0.98,False,01 General Requirements,15000,LS,False,,Front-end lump sum.,,,
2019D031,0016,AsphaltPavementRemoval-2.5-InchDepth (ItemP-101),SY,SY,False,P-101,Asphalt Pavement Removal - 2.5-InchDepth,ASPHALTPAVEMENTREMOVAL 2 5 INCHDEPTH ITEMP 101,ASPHALT PAVEMENT REMOVAL 2 5 INCHDEPTH,ASPHALTPAVEMENTREMOVAL 2 5 INCHDEPTH ITEMP 101 ASPHALT PAVEMENT REMOVAL 2 5 INCHDEPTH P 101,,unmapped,0.0,True,,,,False,,,,,
2019D031,0017,AsphaltPavementRemoval-4-InchDepth (ItemP-101),SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALTPAVEMENTREMOVAL 4 INCHDEPTH ITEMP 101,ASPHALT PAVEMENT REMOVAL,ASPHALTPAVEMENTREMOVAL 4 INCHDEPTH ITEMP 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2019D031,0018,AsphaltPavementRemoval-6-8-InchDepth (ItemP-101),SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALTPAVEMENTREMOVAL 6 8 INCHDEPTH ITEMP 101,ASPHALT PAVEMENT REMOVAL,ASPHALTPAVEMENTREMOVAL 6 8 INCHDEPTH ITEMP 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2019D031,0019,ColdMilling-0.5InchDepth (ItemP-101),SY,SY,False,P-101,ColdMilling - 0.5InchDepth,COLDMILLING 0 5INCHDEPTH ITEMP 101,COLDMILLING 0 5INCHDEPTH,COLDMILLING 0 5INCHDEPTH ITEMP 101 COLDMILLING 0 5INCHDEPTH P 101,,unmapped,0.0,True,,,,False,,,,,
2019D031,0020,ColdMilling-VariableDepth(Transitional)(ItemP-101),SY,SY,False,P-101,ColdMilling - VariableDepth(Transitional),COLDMILLING VARIABLEDEPTH TRANSITIONAL ITEMP 101,COLDMILLING VARIABLEDEPTH TRANSITIONAL,COLDMILLING VARIABLEDEPTH TRANSITIONAL ITEMP 101 COLDMILLING VARIABLEDEPTH TRANSITIONAL P 101,,unmapped,0.0,True,,,,False,,,,,
2019D031,0021,RemovalofPipeandOtherBuriedStructures (ItemP-101),LS,LS,False,P-101,Removalof Pipeand Other Buried Structures,REMOVALOFPIPEANDOTHERBURIEDSTRUCTURES ITEMP 101,REMOVALOF PIPEAND OTHER BURIED STRUCTURES,REMOVALOFPIPEANDOTHERBURIEDSTRUCTURES ITEMP 101 REMOVALOF PIPEAND OTHER BURIED STRUCTURES P 101,,unmapped,0.0,True,,,,False,,,,,
2019D031,0022,EmbankmentinPlace (ItemP-152),CY,CY,False,P-152,EmbankmentinPlace,EMBANKMENTINPLACE ITEMP 152,EMBANKMENTINPLACE,EMBANKMENTINPLACE ITEMP 152 EMBANKMENTINPLACE P 152,,unmapped,0.0,True,,,,False,,,,,
2019D031,0023,MechanicalStabilization (ItemP-152),CY,CY,False,P-152,MechanicalStabilization,MECHANICALSTABILIZATION ITEMP 152,MECHANICALSTABILIZATION,MECHANICALSTABILIZATION ITEMP 152 MECHANICALSTABILIZATION P 152,,unmapped,0.0,True,,,,False,,,,,
2019D031,0024,ExistingSubgradeStabilzation (ItemP-152),CY,CY,False,P-152,Existing Subgrade Stabilzation,EXISTINGSUBGRADESTABILZATION ITEMP 152,EXISTING SUBGRADE STABILZATION,EXISTINGSUBGRADESTABILZATION ITEMP 152 EXISTING SUBGRADE STABILZATION P 152,,unmapped,0.0,True,,,,False,,,,,
2019D031,0025,UnsuitableExcavation (ItemP-152),CY,CY,False,P-152,UnsuitableExcavation,UNSUITABLEEXCAVATION ITEMP 152,UNSUITABLEEXCAVATION,UNSUITABLEEXCAVATION ITEMP 152 UNSUITABLEEXCAVATION P 152,,unmapped,0.0,True,,,,False,,,,,
2019D031,0026,ControlledLow-StrengthMaterial(CLSM) (ItemP-153),CY,CY,False,P-153,ControlledLow - StrengthMaterial(CLSM),CONTROLLEDLOW STRENGTHMATERIAL CLSM ITEMP 153,CONTROLLEDLOW STRENGTHMATERIAL CLSM,CONTROLLEDLOW STRENGTHMATERIAL CLSM ITEMP 153 CONTROLLEDLOW STRENGTHMATERIAL CLSM P 153,,unmapped,0.0,True,,,,False,,,,,
2019D031,0027,SubbaseCourse (ItemP-154),CY,CY,False,P-154,SubbaseCourse,SUBBASECOURSE ITEMP 154,SUBBASECOURSE,SUBBASECOURSE ITEMP 154 SUBBASECOURSE P 154,,unmapped,0.0,True,,,,False,,,,,
2019D031,0028,CrushedAggregateBaseCourse (ItemP-209),CY,CY,False,P-209,Crushed Aggregate Base Course,CRUSHEDAGGREGATEBASECOURSE ITEMP 209,CRUSHED AGGREGATE BASE COURSE,CRUSHEDAGGREGATEBASECOURSE ITEMP 209 CRUSHED AGGREGATE BASE COURSE P 209,321123 Aggregate Base Course,rule_contains,0.98,False,32 Exterior Improvements,321123,CY,False,,Pavement prep.,,,
2019D031,0029,SeparationGeotextile (ItemP-209),SY,SY,False,P-209,SeparationGeotextile,SEPARATIONGEOTEXTILE ITEMP 209,SEPARATIONGEOTEXTILE,SEPARATIONGEOTEXTILE ITEMP 209 SEPARATIONGEOTEXTILE P 209,320500 Geotextile,rule_contains,0.98,False,32 Exterior Improvements,320500,SY,False,,Pavement prep.,,,
2019D031,0030,AsphaltSurfaceCourse (ItemP-401),Ton,TON,False,P-401,Asphalt Surface Course,ASPHALTSURFACECOURSE ITEMP 401,ASPHALT SURFACE COURSE,ASPHALTSURFACECOURSE ITEMP 401 ASPHALT SURFACE COURSE P 401,321200 Surface Course,rule_contains,0.98,False,32 Exterior Improvements,321200,TON,False,,AC pavement.,,,
2019D031,0031,AsphaltMixtureBaseandSurfaceCourse(ItemP-403),Ton,TON,False,P-403,Asphalt Mixture Baseand Surface Course,ASPHALTMIXTUREBASEANDSURFACECOURSE ITEMP 403,ASPHALT MIXTURE BASEAND SURFACE COURSE,ASPHALTMIXTUREBASEANDSURFACECOURSE ITEMP 403 ASPHALT MIXTURE BASEAND SURFACE COURSE P 403,321200 Surface Course,rule_contains,0.98,False,32 Exterior Improvements,321200,TON,False,,AC pavement.,,,
2019D031,0032,EmulsifiedAsphaltTackCoat (ItemP-603),Gal,GAL,False,P-603,Emulsified Asphalt Tack Coat,EMULSIFIEDASPHALTTACKCOAT ITEMP 603,EMULSIFIED ASPHALT TACK COAT,EMULSIFIEDASPHALTTACKCOAT ITEMP 603 EMULSIFIED ASPHALT TACK COAT P 603,321200 Emulsified Asphalt Tack Coat,rule_contains,0.98,False,32 Exterior Improvements,321200,GAL,False,,AC pavement.,,,
2019D031,0033,JointSealingFiller(ItemP-605),Gal,GAL,False,P-605,Joint Sealing Filler,JOINTSEALINGFILLER ITEMP 605,JOINT SEALING FILLER,JOINTSEALINGFILLER ITEMP 605 JOINT SEALING FILLER P 605,560000 PCC/AC Joint Seal (P-605),rule_spec_keyword,0.97,False,56 Miscellaneous FAA,560000,LF,False,,FAA misc.,,,
2019D031,0034,AdhesiveCompound (ItemP-606),Gal,GAL,False,P-606,AdhesiveCompound,ADHESIVECOMPOUND ITEMP 606,ADHESIVECOMPOUND,ADHESIVECOMPOUND ITEMP 606 ADHESIVECOMPOUND P 606,,unmapped,0.0,True,,,,False,,,,,
2019D031,0035,Concrete(ItemP-610),CY,CY,False,P-610,Concrete,CONCRETE ITEMP 610,CONCRETE,CONCRETE ITEMP 610 CONCRETE P 610,,unmapped,0.0,True,,,,False,,,,,
2019D031,0036,SurfacePreparation-NewPavementSurface (ItemP-620),SF,SF,False,P-620,SurfacePreparation,SURFACEPREPARATION NEWPAVEMENTSURFACE ITEMP 620,SURFACEPREPARATION,SURFACEPREPARATION NEWPAVEMENTSURFACE ITEMP 620 SURFACEPREPARATION P 620,,unmapped,0.0,True,,,,False,,,,,
2019D031,0037,SurfacePreparation-RemoveExistingMarkings (ItemP-620),SF,SF,False,P-620,SurfacePreparation,SURFACEPREPARATION REMOVEEXISTINGMARKINGS ITEMP 620,SURFACEPREPARATION,SURFACEPREPARATION REMOVEEXISTINGMARKINGS ITEMP 620 SURFACEPREPARATION P 620,,unmapped,0.0,True,,,,False,,,,,
2019D031,0038,Marking (ItemP-620),SF,SF,False,P-620,Marking,MARKING ITEMP 620,MARKING,MARKING ITEMP 620 MARKING P 620,,unmapped,0.0,True,,,,False,,,,,
2019D031,0039,ReflectiveMedia (ItemP-620),LB,LB,False,P-620,ReflectiveMedia,REFLECTIVEMEDIA ITEMP 620,REFLECTIVEMEDIA,REFLECTIVEMEDIA ITEMP 620 REFLECTIVEMEDIA P 620,,unmapped,0.0,True,,,,False,,,,,
2019D031,0040,TemporaryRunwayandTaxiwayMarking (ItemP-620),SF,SF,False,P-620,Temporary Runwayand Taxiway Marking,TEMPORARYRUNWAYANDTAXIWAYMARKING ITEMP 620,TEMPORARY RUNWAYAND TAXIWAY MARKING,TEMPORARYRUNWAYANDTAXIWAYMARKING ITEMP 620 TEMPORARY RUNWAYAND TAXIWAY MARKING P 620,,unmapped,0.0,True,,,,False,,,,,
2019D031,0041,6-inchSTS (ItemD-701),LF,LF,False,D-701,6-inchSTS,6 INCHSTS ITEMD 701,6 INCHSTS,6 INCHSTS ITEMD 701 6 INCHSTS D 701,,unmapped,0.0,True,,,,False,,,,,
2019D031,0042,12-inchSTS (ItemD-701),LF,LF,False,D-701,12-inchSTS,12 INCHSTS ITEMD 701,12 INCHSTS,12 INCHSTS ITEMD 701 12 INCHSTS D 701,,unmapped,0.0,True,,,,False,,,,,
2019D031,0043,24-inchSTS (ItemD-701),LF,LF,False,D-701,24-inchSTS,24 INCHSTS ITEMD 701,24 INCHSTS,24 INCHSTS ITEMD 701 24 INCHSTS D 701,,unmapped,0.0,True,,,,False,,,,,
2019D031,0044,14-inchClass50DuctileIronPipeCulvert(ItemD-701),LF,LF,False,D-701,14-inch Class50Ductile Iron Pipe Culvert,14 INCHCLASS50DUCTILEIRONPIPECULVERT ITEMD 701,14 INCH CLASS50DUCTILE IRON PIPE CULVERT,14 INCHCLASS50DUCTILEIRONPIPECULVERT ITEMD 701 14 INCH CLASS50DUCTILE IRON PIPE CULVERT D 701,,unmapped,0.0,True,,,,False,,,,,
2019D031,0045,18-inchClass50DuctileIronPipeCulvert (ItemD-701),LF,LF,False,D-701,18-inch Class50Ductile Iron Pipe Culvert,18 INCHCLASS50DUCTILEIRONPIPECULVERT ITEMD 701,18 INCH CLASS50DUCTILE IRON PIPE CULVERT,18 INCHCLASS50DUCTILEIRONPIPECULVERT ITEMD 701 18 INCH CLASS50DUCTILE IRON PIPE CULVERT D 701,,unmapped,0.0,True,,,,False,,,,,
2019D031,0046,8'HX14'WCulvert (ItemD-701),LS,LS,False,D-701,Culvert,8 HX14 WCULVERT ITEMD 701,CULVERT,8 HX14 WCULVERT ITEMD 701 CULVERT D 701,,unmapped,0.0,True,,,,False,,,,,
2019D031,0047,6-InchPipeUnderdrains (ItemD-705),LF,LF,False,D-705,InchPipeUnderdrains,6 INCHPIPEUNDERDRAINS ITEMD 705,INCHPIPEUNDERDRAINS,6 INCHPIPEUNDERDRAINS ITEMD 705 INCHPIPEUNDERDRAINS D 705,580000 Underdrain Pipe (D-705),rule_spec_keyword,0.97,False,58 Drainage FAA,580000,LF,True,underdrain_pipe_faa,FAA underdrain.,,UNDERDRAIN,FAA
2019D031,0048,Manholes (ItemD-751),Each,EACH,False,D-751,Manholes,MANHOLES ITEMD 751,MANHOLES,MANHOLES ITEMD 751 MANHOLES D 751,330000 Other Manhole,rule_contains,0.98,False,33 Utilities,330000,EA,True,manhole,All non-48-inch manholes.,,,FAA
2019D031,0049,CatchBasins (ItemD-751),Each,EACH,False,D-751,CatchBasins,CATCHBASINS ITEMD 751,CATCHBASINS,CATCHBASINS ITEMD 751 CATCHBASINS D 751,,unmapped,0.0,True,,,,False,,,,,
2019D031,0050,UnclassifiedExcavationforStructures (ItemD-752),CY,CY,False,D-752,Unclassified Excavationfor Structures,UNCLASSIFIEDEXCAVATIONFORSTRUCTURES ITEMD 752,UNCLASSIFIED EXCAVATIONFOR STRUCTURES,UNCLASSIFIEDEXCAVATIONFORSTRUCTURES ITEMD 752 UNCLASSIFIED EXCAVATIONFOR STRUCTURES D 752,312000 Unclassified Excavation,rule_contains,0.98,False,31 Earthwork,312000,CY,False,,Earthwork.,,,
