project_ean,line_no,item_description_raw,specification,parsed_specs,pay_item_description,unit_code_norm,estimate_item,division,cost_code,cost_code_desc,catalog_item_description,needs_slicer,slicer_family,size_in,material_or_type,spec_family,match_method,match_confidence,mapping_status,needs_review
2021D025,0005,Deck Crack Repair,UNCLASSIFIED,,Deck Crack Repair,LF,,,,,,False,,,,,fuzzy_token_set,82.76,unmapped,True
2021D025,0006,Soffit and Vertical Crack Repair,UNCLASSIFIED,,Soffit and Vertical Crack Repair,LF,,,,,,False,,,,,fuzzy_token_set,84.21,unmapped,True
2021D025,0007,Deck Delamination and Spall Repair,UNCLASSIFIED,,Deck Delamination and Spall Repair,SF,,,,,,False,,,,,fuzzy_token_set,62.5,unmapped,True
2021D025,0008,Deck Delamination and Spall Repair with Anodes,UNCLASSIFIED,,Deck Delamination and Spall Repair with Anodes,SF,,,,,,False,,,,,fuzzy_token_set,62.5,unmapped,True
2021D025,0009,Soffit and Vertical Face Delamination and Spall Repair,UNCLASSIFIED,,Soffit and Vertical Face Delamination and Spall Repair,SF,,,,,,False,,,,,fuzzy_token_set,62.5,unmapped,True
2021D025,0010,Soffit and Vertical Face Delamination and Spall Repair with Anodes,UNCLASSIFIED,,Soffit and Vertical Face Delamination and Spall Repair with Anodes,SF,,,,,,False,,,,,fuzzy_token_set,62.5,unmapped,True
2021D025,0011,Pile Spall Repair,UNCLASSIFIED,,Pile Spall Repair,SF,,,,,,False,,,,,fuzzy_token_set,54.55,unmapped,True
2021D025,0012,Pile Crack Repair,UNCLASSIFIED,,Pile Crack Repair,LF,,,,,,False,,,,,fuzzy_token_set,82.76,unmapped,True
2021D025,0014,Joint Repair at Panel Step,UNCLASSIFIED,,Joint Repair at Panel Step,LF,,,,,,False,,,,,fuzzy_token_set,70.59,unmapped,True
2021D025,0015,Deck Surface Repair,UNCLASSIFIED,,Deck Surface Repair,SF,,,,,,False,,,,,fuzzy_token_set,66.67,unmapped,True
2021D025,0016,Deck Surface Repair with Cathodic Protection,UNCLASSIFIED,,Deck Surface Repair with Cathodic Protection,SF,,,,,,False,,,,,fuzzy_token_set,76.92,unmapped,True
2021D025,0017,Deck Topping Replacement,UNCLASSIFIED,,Deck Topping Replacement,SF,,,,,,False,,,,,fuzzy_token_set,62.86,unmapped,True
2021D025,0018,Deck Topping Repair,UNCLASSIFIED,,Deck Topping Repair,SF,,,,,,False,,,,,fuzzy_token_set,68.29,unmapped,True
2021D025,0019,Fender Panel Rehabilitation,UNCLASSIFIED,,Fender Panel Rehabilitation,LS,,,,,,False,,,,,fuzzy_token_set,51.85,unmapped,True
2021D025,0020,Trestle Cross-Brace Rehabilitation,UNCLASSIFIED,,Trestle Cross - Brace Rehabilitation,LS,,,,,,False,,,,,fuzzy_token_set,55.56,unmapped,True
2021D025,0021,Remove and Replace Embedded Anodes,UNCLASSIFIED,,Remove and Replace Embedded Anodes,EACH,,,,,,False,,,,,fuzzy_token_set,60.87,unmapped,True
2021D025,0022,Metalizing Repairs,UNCLASSIFIED,,Metalizing Repairs,SF,,,,,,False,,,,,fuzzy_token_set,51.43,unmapped,True
2021D025,0023,Metalizing System at Edge Beams,UNCLASSIFIED,,Metalizing System at Edge Beams,SF,,,,,,False,,,,,fuzzy_token_set,41.86,unmapped,True
2021D025,0024,Remove and Replace Compression Seal,UNCLASSIFIED,,Remove and Replace Compression Seal,LF,,,,,,False,,,,,fuzzy_token_set,84.21,unmapped,True
2021D025,0025,Concrete Pad Demolition and Repair,UNCLASSIFIED,,Concrete Pad Demolition and Repair,SF,,,,,,False,,,,,fuzzy_token_set,80.0,unmapped,True
2023D028,0003,"Temporary Erosion, Sediment, and Pollution Control",UNCLASSIFIED,,"Temporary Erosion, Sediment, and Pollution Control",LS,,,,,,False,,,,,fuzzy_token_set,85.71,unmapped,True
2023D028,0004,General Demolition,UNCLASSIFIED,,General Demolition,LS,,,,,,False,,,,,fuzzy_token_set,80.0,unmapped,True
2023D028,0005,"Pavement Removal and Disposal, 9-Inch Depth",UNCLASSIFIED,,Pavement Removal and Disposal,SY,,,,,,False,,,,,fuzzy_token_set,80.0,unmapped,True
2023D028,0006,"Cold Plane Pavement Removal and Disposal, 3-Inch Depth",UNCLASSIFIED,,Cold Plane Pavement Removal and Disposal,SY,,,,,,False,,,,,fuzzy_token_set,80.0,unmapped,True
2023D028,0007,Signage,UNCLASSIFIED,,Signage,LS,,,,,,False,,,,,fuzzy_token_set,53.33,unmapped,True
2023D028,0008,Signal Modification,UNCLASSIFIED,,Signal Modification,LS,,,,,,False,,,,,fuzzy_token_set,55.0,unmapped,True
2023D028,0009,Lighting,UNCLASSIFIED,,Lighting,LS,,,,,,False,,,,,fuzzy_token_set,44.44,unmapped,True
2023D028,0011,Site Preparation,UNCLASSIFIED,,Site Preparation,LS,,,,,,False,,,,,fuzzy_token_set,81.48,unmapped,True
2023D028,0014,"Level 3, 1/2-Inch-Dense HMAC",UNCLASSIFIED,,Level 3,TON,,,,,,False,,,,,fuzzy_token_set,54.55,unmapped,True
2023D028,0017,Valley Gutter,UNCLASSIFIED,,Valley Gutter,SF,,,,,,False,,,,,fuzzy_token_set,50.0,unmapped,True
2023D028,0018,Concrete Curb,UNCLASSIFIED,,Concrete Curb,LF,,,,,,False,,,,,fuzzy_token_set,76.19,unmapped,True
2023D028,0019,Concrete Walks,UNCLASSIFIED,,Concrete Walks,SF,,,,,,False,,,,,fuzzy_token_set,72.73,unmapped,True
2023D028,0020,Pavement Markings,UNCLASSIFIED,,Pavement Markings,LS,,,,,,False,,,,,fuzzy_token_set,76.47,unmapped,True
2023D028,0021,Clearing and Seeding,UNCLASSIFIED,,Clearing and Seeding,ACRE,,,,,,False,,,,,fuzzy_token_set,56.25,unmapped,True
2023D028,0022,Storm Culvert,UNCLASSIFIED,,Storm Culvert,LF,,,,,,False,,,,,fuzzy_token_set,62.5,unmapped,True
