project_ean,line_no,item_description_raw,specification,parsed_specs,pay_item_description,unit_code_norm,estimate_item,division,cost_code,cost_code_desc,catalog_item_description,needs_slicer,slicer_family,size_in,material_or_type,spec_family,match_method,match_confidence,mapping_status,needs_review
2020D022,0025,"Reinstall Taxiway Centerline Light on CF Base Can, CF Extenstion, CF Flange Ring, and CF Transformer (Section 344300)",344300,344300,"Reinstall Taxiway Centerline Light on CF Base Can, CF Extenstion, CF Flange Ring, and CF Transformer",EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2020D022,0026,Reinstall Taxiway Centerline Light on Existing Base Can with CF Transformer (Section 344300),344300,344300,Reinstall Taxiway Centerline Light on Existing Base Can with CF Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2020D022,0027,Reinstall Taxiway Edge Light on Existing Base Can with Existing Transformer (Section 344300),344300,344300,Reinstall Taxiway Edge Light on Existing Base Can with Existing Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0001,"Mobilization, Surveying, Cleanup, and Demobilization (Section 012200)",012200,012200,"Mobilization, Surveying, Cleanup, and Demobilization",LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0002,Work Zone and Traffic Control (Section 012200),012200,012200,Work Zone and Traffic Control,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0003,Sweeper (Section 012200),012200,012200,Sweeper,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0009,Slurry Seal (Item P-626),P-626,P-626,Slurry Seal,SY,,,,,,False,unknown_faa,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0010,Asphalt Pavement Removal - 2-3 Inch Depth (Section 320117),320117,320117,Asphalt Pavement Removal,SY,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0011,Asphalt Concrete Surface Course (Section 320117),320117,320117,Asphalt Concrete Surface Course,TON,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0013,General Electrical Removal (Section 260500),260500,260500,General Electrical Removal,LS,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0014,Temporary Circuit Connection (Section 260500),260500,260500,Temporary Circuit Connection,LS,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0015,Install PF LED Elevated Runway End/Threshold Light on Existing Base Can with PF Transformer (Section 344300),344300,344300,Install PF LED Elevated Runway End/Threshold Light on Existing Base Can with PF Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0016,Install PF LED Elevated Runway Edge Light on Existing Base Can with PF Transformer (Section 344300),344300,344300,Install PF LED Elevated Runway Edge Light on Existing Base Can with PF Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0017,Install PF LED In-Pavement Runway Edge Light on Existing Base Can with PF Transformer (Section 344300),344300,344300,Install PF LED In-Pavement Runway Edge Light on Existing Base Can with PF Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0018,Install PF Cover Plate on Existing Base Can with PF Bolts (Section 344300),344300,344300,Install PF Cover Plate on Existing Base Can with PF Bolts,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0019,Install PF Taxiway Edge Reflector (Section 344300),344300,344300,Install PF Taxiway Edge Reflector,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0020,Sign A1-1 (Section 344302),344302,344302,Sign A1-1,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0021,Sign A7-2 (Section 344302),344302,344302,Sign A7-2,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0022,Sign A8-1 (Section 344302),344302,344302,Sign A8-1,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0023,Sign A8-2 (Section 344302),344302,344302,Sign A8-2,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0024,Sign B1-1 (Section 344302),344302,344302,Sign B1-1,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0025,Sign B7-1 (Section 344302),344302,344302,Sign B7-1,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0026,Sign B8-1 (Section 344302),344302,344302,Sign B8-1,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0027,Sign UL-1 Section 344302),UNCLASSIFIED,344302,Sign UL-1 Section 344302),LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2021D017,0028,Sign UL-2 (Section 344302),344302,344302,Sign UL-2,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D027,0001,"Mobilization, Cleanup, and Demobilization (Section 012200)",012200,012200,"Mobilization, Cleanup, and Demobilization",LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D027,0002,Sweeper (Section 012200),012200,012200,Sweeper,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D027,0003,Security Control Monitoring (Section 012200),012200,012200,Security Control Monitoring,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D027,0004,Work Zone and Traffic Control (Section 012200),012200,012200,Work Zone and Traffic Control,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D027,0005,Escort (Section 012200),012200,012200,Escort,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D027,0006,Construction Survey (Section 012200),012200,012200,Construction Survey,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D027,0011,Contaminated Material Excavation and Disposal (Section 026100),026100,026100,Contaminated Material Excavation and Disposal,TON,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D027,0012,Demolition of Existing Electrical Equipment on Work Site (Section 260500),260500,260500,Demolition of Existing Electrical Equipment on Work Site,LS,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D027,0013,Install Handholes for Power (Section 260500),260500,260500,Install Handholes for Power,EACH,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D027,0023,Controlled Low-Strength Material (CLSM) (Item P-153),P-153,P-153,Controlled Low - Strength Material (CLSM),CY,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0001,Sweeper (Section 012200),012200,012200,Sweeper,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0002,Security Control Monitoring (Section 012200),012200,012200,Security Control Monitoring,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0003,Work Zone and Traffic Control (Section 012200),012200,012200,Work Zone and Traffic Control,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0004,Escort (Section 012200),012200,012200,Escort,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0006,Mobilization (Item C-105),C-105,C-105,Mobilization,LS,,,,,,False,no_faa_catalog_equivalent,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0011,Adhesive Compound (Item P-606),P-606,P-606,Adhesive Compound,GAL,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0012,Controlled Low-Strength Material (CLSM) (Item P-153),P-153,P-153,Controlled Low - Strength Material (CLSM),CY,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0016,Contaminated Material Excavation and Disposal (Section 026100),026100,026100,Contaminated Material Excavation and Disposal,TON,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0017,General Electrical Removal (Section 260500),260500,260500,General Electrical Removal,LS,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0018,Temporary Circuit Connection (Section 260500),260500,260500,Temporary Circuit Connection,LS,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0019,Adhesive Compound (Item P-606),P-606,P-606,Adhesive Compound,GAL,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0019,Reinstall In-Pavement Taxiway Centerline Light on Existing Base Can with Existing Transformer (Section 344300),344300,344300,Reinstall In-Pavement Taxiway Centerline Light on Existing Base Can with Existing Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0020,Reinstall In-Pavement Stop Bar Light on Existing Base Can with Existing Transformer (Section 344300),344300,344300,Reinstall In-Pavement Stop Bar Light on Existing Base Can with Existing Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0021,Adjust Existing Taxiway Centerline Light to New Finish Elevation (Section 344301),344301,344301,Adjust Existing Taxiway Centerline Light to New Finish Elevation,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0034,"No. 8 AWG, 5kV, L-824, Type C Cable Installed in Trench, Duct Bank or Conduit (Item L-108)",L-108,L-108; L-824,"No. 8 AWG, 5kV, L-824, Type C Cable Installed in Trench, Duct Bank or Conduit",LF,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0035,"No. 6 AWG, Solid, Bare Copper Counterpoise Wire, Installed above the Duct Bank or Conduit, Including Connections/Terminations (Item L-108)",L-108,L-108,"No. 6 AWG, Solid, Bare Copper Counterpoise Wire, Installed above the Duct Bank or Conduit, Including Connections/Terminations",LF,,,,,,False,cable_electrical_faa,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0036,"No. 10 AWG, 600V, Cable Installed in Conduit (Item L-108)",L-108,L-108,"No. 10 AWG, 600V, Cable Installed in Conduit",LF,,,,,,False,cable_electrical_faa,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0037,Counterpoise Ground Rod (Item L-108),L-108,L-108,Counterpoise Ground Rod,EACH,,,,,,False,cable_electrical_faa,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0038,2-Inch PVC Encased in CLSM in New AC (Item L-110),L-110,L-110,PVC Encased in CLSM in New AC,LF,,,,,,False,cable_electrical_faa,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0042,General Electrical Removal (Section 260500),260500,260500,General Electrical Removal,LS,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0043,Temporary Circuit Connection (Section 260500),260500,260500,Temporary Circuit Connection,LS,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0044,Reinstall Elevated Taxiway Edge Light on Existing Base Can with PF Transformer (Section 344300),344300,344300,Reinstall Elevated Taxiway Edge Light on Existing Base Can with PF Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0045,Reinstall Elevated Runway End Light on Existing Base Can with PF Transformer (Section 344300),344300,344300,Reinstall Elevated Runway End Light on Existing Base Can with PF Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0046,Reinstall In-Pavement Taxiway Edge Light on Existing Base Can with PF Transformer (Section 344300),344300,344300,Reinstall In-Pavement Taxiway Edge Light on Existing Base Can with PF Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0047,Reinstall Taxiway Centerline Light on Existing Base Can with PF Transformer (Section 344300),344300,344300,Reinstall Taxiway Centerline Light on Existing Base Can with PF Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0048,"Reinstall Taxiway Centerline Light on PF Base Can, PF Extension, PF Flange Ring, and PF Transformer (Section 344300)",344300,344300,"Reinstall Taxiway Centerline Light on PF Base Can, PF Extension, PF Flange Ring, and PF Transformer",EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0049,Adjust Existing Taxiway Centerline Light to New Finish Elevation (Section 344301),344301,344301,Adjust Existing Taxiway Centerline Light to New Finish Elevation,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0050,Adjust Existing Runway Edge Light to New Finish Elevation (Section 344301),344301,344301,Adjust Existing Runway Edge Light to New Finish Elevation,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0051,Adjust Existing Taxiway Edge Light to New Finish Elevation (Section 344301),344301,344301,Adjust Existing Taxiway Edge Light to New Finish Elevation,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0052,Adjust Existing Base Can to New Finish Elevation (Section 344301),344301,344301,Adjust Existing Base Can to New Finish Elevation,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2022D028,0053,Sign CE-10 (Section 344302),344302,344302,Sign CE-10,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0001,Mobilization (Item C-105),C-105,C-105,Mobilization,LS,,,,,,False,no_faa_catalog_equivalent,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0001,Sweeper (Section 012200),012200,012200,Sweeper,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0001,Sweeper Section (012200),UNCLASSIFIED,012200,Sweeper Section,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0002,Escort (Section 012200),012200,012200,Escort,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0003,Mobilization (Item C-105),C-105,C-105,Mobilization,LS,,,,,,False,no_faa_catalog_equivalent,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0008,Cable Retrievers (Section 111100),111100,111100,Cable Retrievers,EACH,,,,,,False,site_furnishings,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0009,Cable Retrievers (Section 111100),111100,111100,Cable Retrievers,EACH,,,,,,False,site_furnishings,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0009,Precast Concrete Wheel Stop (Section 347115),347115,347115,Precast Concrete Wheel Stop,EACH,,,,,,False,site_furnishings,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0010,Bollard - Bolt Down (Section 347115),347115,347115,Bollard - Bolt Down,EACH,,,,,,False,site_furnishings,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0010,Cable Retrievers (Section 111100),111100,111100,Cable Retrievers,EACH,,,,,,False,site_furnishings,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0010,Precast Concrete Wheel Stop (Section 347115),347115,347115,Precast Concrete Wheel Stop,EACH,,,,,,False,site_furnishings,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0011,Bollard - Bolt Down (Section 347115),347115,347115,Bollard - Bolt Down,EACH,,,,,,False,site_furnishings,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0011,Guard Rail (Section 347115),347115,347115,Guard Rail,LF,,,,,,False,site_furnishings,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0011,Precast Concrete Wheel Stop (Section 347115),347115,347115,Precast Concrete Wheel Stop,EACH,,,,,,False,site_furnishings,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0012,Cable Retrievers (Section 111100),111100,111100,Cable Retrievers,EACH,,,,,,False,site_furnishings,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0012,"Electrical Feeds to Enclosed Circuit Breakers (2.5"" Conduit) (Section 260500)",260500,260500,"Electrical Feeds to Enclosed Circuit Breakers (2.5"" Conduit)",LF,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0012,Guard Rail (Section 347115),347115,347115,Guard Rail,LF,,,,,,False,site_furnishings,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0013,"Electrical Feeds to Enclosed Circuit Breakers (2.5"" Conduit) (Section 260500)",260500,260500,"Electrical Feeds to Enclosed Circuit Breakers (2.5"" Conduit)",LF,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0013,"Electrical Feeds to Enclosed Circuit Breakers (3/4"" Conduit) (Section 260500)",260500,260500,"Electrical Feeds to Enclosed Circuit Breakers (3/4"" Conduit)",LF,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0013,Precast Concrete Wheel Stop (Section 347115),347115,347115,Precast Concrete Wheel Stop,EACH,,,,,,False,site_furnishings,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0014,Bollard - Bolt Down (Section 347115),347115,347115,Bollard - Bolt Down,EACH,,,,,,False,site_furnishings,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0014,Electrical Equipment Rack - Load Share Connected (Section 260500),260500,260500,Electrical Equipment Rack - Load Share Connected,EACH,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0014,"Electrical Feeds to Enclosed Circuit Breakers (3/4"" Conduit) (Section 260500)",260500,260500,"Electrical Feeds to Enclosed Circuit Breakers (3/4"" Conduit)",LF,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0015,Electrical Charging Units (Primary Units) (Section 263343),263343,263343,Electrical Charging Units (Primary Units),EACH,,,,,,False,ev_charging,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0015,Electrical Equipment Rack - Panel Connected (Section 260500),260500,260500,Electrical Equipment Rack - Panel Connected,EACH,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0015,"Electrical Feeds to Panels (Existing 3.5"" Conduit) (Section 260500)",260500,260500,"Electrical Feeds to Panels (Existing 3.5"" Conduit)",LF,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0015,Guard Rail (Section 347115),347115,347115,Guard Rail,LF,,,,,,False,site_furnishings,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0016,Electrical Charging Units (Primary Units) (Section 263343),263343,263343,Electrical Charging Units (Primary Units),EACH,,,,,,False,ev_charging,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0016,Electrical Charging Units (Secondary Units) (Section 263343),263343,263343,Electrical Charging Units (Secondary Units),EACH,,,,,,False,ev_charging,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0016,Electrical Equipment Rack - Panel Connected (Section 260500),260500,260500,Electrical Equipment Rack - Panel Connected,EACH,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0016,"Electrical Feeds to Enclosed Circuit Breakers (2.5"" Conduit) (Section 260500)",260500,260500,"Electrical Feeds to Enclosed Circuit Breakers (2.5"" Conduit)",LF,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0016,Training (Section 260500),260500,260500,Training,LS,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0017,Electrical Charging Units (Primary Units) (Section 263343),263343,263343,Electrical Charging Units (Primary Units),EACH,,,,,,False,ev_charging,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0017,Electrical Charging Units (Secondary Units) (Section 263343),263343,263343,Electrical Charging Units (Secondary Units),EACH,,,,,,False,ev_charging,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0017,"Electrical Feeds to Enclosed Circuit Breakers (3/4"" Conduit) (Section 260500)",260500,260500,"Electrical Feeds to Enclosed Circuit Breakers (3/4"" Conduit)",LF,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0017,Network Termination Enclosure (Section 271000),271000,271000,Network Termination Enclosure,EACH,,,,,,False,telecom,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0017,"New Electrical Panels, 800A (Section 260500)",260500,260500,New Electrical Panels,EACH,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0018,"Data Equipment Rack & Data Connections 1"" Conduit (Section 271000)",271000,271000,"Data Equipment Rack & Data Connections 1"" Conduit",LF,,,,,,False,telecom,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0018,Electrical Charging Units (Primary Units) (Section 263343),263343,263343,Electrical Charging Units (Primary Units),EACH,,,,,,False,ev_charging,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0018,Electrical Charging Units (Secondary Units) (Section 263343),263343,263343,Electrical Charging Units (Secondary Units),EACH,,,,,,False,ev_charging,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0018,"Electrical Feeds to Panels (Existing 3.5"" Conduit) (Section 260500)",260500,260500,"Electrical Feeds to Panels (Existing 3.5"" Conduit)",LF,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0018,Network Termination Enclosure (Section 271000),271000,271000,Network Termination Enclosure,EACH,,,,,,False,telecom,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0019,Data Drop to Each Enclosure and Chargers (Section 271000),271000,271000,Data Drop to Each Enclosure and Chargers,EACH,,,,,,False,telecom,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0019,"Data Equipment Rack & Data Connections 1"" Conduit (Section 271000)",271000,271000,"Data Equipment Rack & Data Connections 1"" Conduit",LF,,,,,,False,telecom,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0019,Electrical Charging Units (Secondary Units) (Section 263343),263343,263343,Electrical Charging Units (Secondary Units),EACH,,,,,,False,ev_charging,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0019,Electrical Equipment Rack - Panel Connected (Section 260500),260500,260500,Electrical Equipment Rack - Panel Connected,EACH,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0019,Network Termination Enclosure (Section 271000),271000,271000,Network Termination Enclosure,EACH,,,,,,False,telecom,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0020,Data Drop to Each Enclosure and Chargers (Section 271000),271000,271000,Data Drop to Each Enclosure and Chargers,EACH,,,,,,False,telecom,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0020,"Data Equipment Rack & Data Connections 1"" Conduit (Section 271000)",271000,271000,"Data Equipment Rack & Data Connections 1"" Conduit",LF,,,,,,False,telecom,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0020,Network Termination Enclosure (Section 271000),271000,271000,Network Termination Enclosure,EACH,,,,,,False,telecom,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0020,"New Electrical Panels, 800A (Section 260500)",260500,260500,New Electrical Panels,EACH,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0021,Data Drop to Each Enclosure and Chargers (Section 271000),271000,271000,Data Drop to Each Enclosure and Chargers,EACH,,,,,,False,telecom,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0021,"Data Equipment Rack & Data Connections 1"" Conduit (Section 271000)",271000,271000,"Data Equipment Rack & Data Connections 1"" Conduit",LF,,,,,,False,telecom,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0021,Electrical Charging Units (Primary Units) (Section 263343),263343,263343,Electrical Charging Units (Primary Units),EACH,,,,,,False,ev_charging,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0022,Data Drop to Each Enclosure and Chargers (Section 271000),271000,271000,Data Drop to Each Enclosure and Chargers,EACH,,,,,,False,telecom,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0022,Electrical Charging Units (Secondary Units) (Section 263343),263343,263343,Electrical Charging Units (Secondary Units),EACH,,,,,,False,ev_charging,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0023,Network Termination Enclosure (Section 271000),271000,271000,Network Termination Enclosure,EACH,,,,,,False,telecom,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0024,"Data Equipment Rack & Data Connections 1"" Conduit (Section 271000)",271000,271000,"Data Equipment Rack & Data Connections 1"" Conduit",LF,,,,,,False,telecom,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D003,0025,Data Drop to Each Enclosure and Chargers (Section 271000),271000,271000,Data Drop to Each Enclosure and Chargers,EACH,,,,,,False,telecom,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
