project_ean,line_no,item_description_raw,unit_code_raw,unit_code_norm,is_totals_row,specification,pay_item_description,raw_norm,pay_item_norm,text_blob_norm,estimate_item,match_method,match_confidence,needs_review,division,cost_code,catalog_unit,needs_slicer,slicer_family,catalog_notes,size_in,material_or_type,spec_family
2020D022,0026,Reinstall Taxiway Centerline Light on Existing Base Can with CF Transformer (Section 344300),Each,EACH,False,344300,Reinstall Taxiway Centerline Light on Existing Base Can with CF Transformer,REINSTALL TAXIWAY CENTERLINE LIGHT ON EXISTING BASE CAN WITH CF TRANSFORMER SECTION 344300,REINSTALL TAXIWAY CENTERLINE LIGHT ON EXISTING BASE CAN WITH CF TRANSFORMER,REINSTALL TAXIWAY CENTERLINE LIGHT ON EXISTING BASE CAN WITH CF TRANSFORMER SECTION 344300 REINSTALL TAXIWAY CENTERLINE LIGHT ON EXISTING BASE CAN WITH CF TRANSFORMER 344300,,unmapped,0.0,True,,,,False,,,,,
2020D022,0027,Reinstall Taxiway Edge Light on Existing Base Can with Existing Transformer (Section 344300),Each,EACH,False,344300,Reinstall Taxiway Edge Light on Existing Base Can with Existing Transformer,REINSTALL TAXIWAY EDGE LIGHT ON EXISTING BASE CAN WITH EXISTING TRANSFORMER SECTION 344300,REINSTALL TAXIWAY EDGE LIGHT ON EXISTING BASE CAN WITH EXISTING TRANSFORMER,REINSTALL TAXIWAY EDGE LIGHT ON EXISTING BASE CAN WITH EXISTING TRANSFORMER SECTION 344300 REINSTALL TAXIWAY EDGE LIGHT ON EXISTING BASE CAN WITH EXISTING TRANSFORMER 344300,,unmapped,0.0,True,,,,False,,,,,
2021D001,0004,Tree and Plant Protection,LS,LS,False,UNCLASSIFIED,Tree and Plant Protection,TREE AND PLANT PROTECTION,TREE AND PLANT PROTECTION,TREE AND PLANT PROTECTION TREE AND PLANT PROTECTION UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0005,"Temporary Erosion, Sediment, and Pollution Control",LS,LS,False,UNCLASSIFIED,"Temporary Erosion, Sediment, and Pollution Control",TEMPORARY EROSION SEDIMENT AND POLLUTION CONTROL,TEMPORARY EROSION SEDIMENT AND POLLUTION CONTROL,TEMPORARY EROSION SEDIMENT AND POLLUTION CONTROL TEMPORARY EROSION SEDIMENT AND POLLUTION CONTROL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0006,Surfacings Removal,SY,SY,False,UNCLASSIFIED,Surfacings Removal,SURFACINGS REMOVAL,SURFACINGS REMOVAL,SURFACINGS REMOVAL SURFACINGS REMOVAL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0007,Signage,LS,LS,False,UNCLASSIFIED,Signage,SIGNAGE,SIGNAGE,SIGNAGE SIGNAGE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0008,PVC Conduit (Power) - 6 Inch,LF,LF,False,UNCLASSIFIED,PVC Conduit (Power),PVC CONDUIT POWER 6 INCH,PVC CONDUIT POWER,PVC CONDUIT POWER 6 INCH PVC CONDUIT POWER UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0009,PVC Conduit (Power) - 4 Inch,LF,LF,False,UNCLASSIFIED,PVC Conduit (Power),PVC CONDUIT POWER 4 INCH,PVC CONDUIT POWER,PVC CONDUIT POWER 4 INCH PVC CONDUIT POWER UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0010,PVC Conduit (Power) - 3 Inch,LF,LF,False,UNCLASSIFIED,PVC Conduit (Power),PVC CONDUIT POWER 3 INCH,PVC CONDUIT POWER,PVC CONDUIT POWER 3 INCH PVC CONDUIT POWER UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0011,PVC Conduit (Power) - 2 Inch,LF,LF,False,UNCLASSIFIED,PVC Conduit (Power),PVC CONDUIT POWER 2 INCH,PVC CONDUIT POWER,PVC CONDUIT POWER 2 INCH PVC CONDUIT POWER UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0012,XHHW Conductor - #3 AWG (Power),LF,LF,False,UNCLASSIFIED,XHHW Conductor - #3 AWG (Power),XHHW CONDUCTOR 3 AWG POWER,XHHW CONDUCTOR 3 AWG POWER,XHHW CONDUCTOR 3 AWG POWER XHHW CONDUCTOR 3 AWG POWER UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0013,XHHW Conductor - #6 AWG (Power),LF,LF,False,UNCLASSIFIED,XHHW Conductor - #6 AWG (Power),XHHW CONDUCTOR 6 AWG POWER,XHHW CONDUCTOR 6 AWG POWER,XHHW CONDUCTOR 6 AWG POWER XHHW CONDUCTOR 6 AWG POWER UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0014,XHHW Conductor - #8 AWG (Power),LF,LF,False,UNCLASSIFIED,XHHW Conductor - #8 AWG (Power),XHHW CONDUCTOR 8 AWG POWER,XHHW CONDUCTOR 8 AWG POWER,XHHW CONDUCTOR 8 AWG POWER XHHW CONDUCTOR 8 AWG POWER UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0015,XHHW Conductor - #10 AWG (Power),LF,LF,False,UNCLASSIFIED,XHHW Conductor - #10 AWG (Power),XHHW CONDUCTOR 10 AWG POWER,XHHW CONDUCTOR 10 AWG POWER,XHHW CONDUCTOR 10 AWG POWER XHHW CONDUCTOR 10 AWG POWER UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0016,XHHW Conductor - #12 AWG (Power),LF,LF,False,UNCLASSIFIED,XHHW Conductor - #12 AWG (Power),XHHW CONDUCTOR 12 AWG POWER,XHHW CONDUCTOR 12 AWG POWER,XHHW CONDUCTOR 12 AWG POWER XHHW CONDUCTOR 12 AWG POWER UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0017,Electric Utility Meter Base - 200A Direct,Each,EACH,False,UNCLASSIFIED,Electric Utility Meter Base - 200A Direct,ELECTRIC UTILITY METER BASE 200A DIRECT,ELECTRIC UTILITY METER BASE 200A DIRECT,ELECTRIC UTILITY METER BASE 200A DIRECT ELECTRIC UTILITY METER BASE 200A DIRECT UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0018,Metered Switchgear Installation,Each,EACH,False,UNCLASSIFIED,Metered Switchgear Installation,METERED SWITCHGEAR INSTALLATION,METERED SWITCHGEAR INSTALLATION,METERED SWITCHGEAR INSTALLATION METERED SWITCHGEAR INSTALLATION UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0019,Vault (Power) - 712-SWITCH-PCORP,Each,EACH,False,UNCLASSIFIED,Vault (Power) - 712-SWITCH - PCORP,VAULT POWER 712 SWITCH PCORP,VAULT POWER 712 SWITCH PCORP,VAULT POWER 712 SWITCH PCORP VAULT POWER 712 SWITCH PCORP UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0020,Vault (Power) - 575-TRANS-PCORP,Each,EACH,False,UNCLASSIFIED,Vault (Power) - 575-TRANS - PCORP,VAULT POWER 575 TRANS PCORP,VAULT POWER 575 TRANS PCORP,VAULT POWER 575 TRANS PCORP VAULT POWER 575 TRANS PCORP UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0021,Vault (Power) - 575-PCORP,Each,EACH,False,UNCLASSIFIED,Vault (Power),VAULT POWER 575 PCORP,VAULT POWER,VAULT POWER 575 PCORP VAULT POWER UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0022,Vault (Power) - 776-TRANS-PCORP,Each,EACH,False,UNCLASSIFIED,Vault (Power) - 776-TRANS - PCORP,VAULT POWER 776 TRANS PCORP,VAULT POWER 776 TRANS PCORP,VAULT POWER 776 TRANS PCORP VAULT POWER 776 TRANS PCORP UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0023,Vault (Power) - 776-TRANS-PCORP (Traffic Rated),Each,EACH,False,UNCLASSIFIED,Vault (Power) - 776-TRANS - PCORP (Traffic Rated),VAULT POWER 776 TRANS PCORP TRAFFIC RATED,VAULT POWER 776 TRANS PCORP TRAFFIC RATED,VAULT POWER 776 TRANS PCORP TRAFFIC RATED VAULT POWER 776 TRANS PCORP TRAFFIC RATED UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0024,PVC Conduit (Comm) - 4 Inch,LF,LF,False,UNCLASSIFIED,PVC Conduit (Comm),PVC CONDUIT COMM 4 INCH,PVC CONDUIT COMM,PVC CONDUIT COMM 4 INCH PVC CONDUIT COMM UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0025,"HDPE Interduct (Comm) - 1 1/4""",LF,LF,False,UNCLASSIFIED,"HDPE Interduct (Comm) - 1 1/4""",HDPE INTERDUCT COMM 1 1 4,HDPE INTERDUCT COMM 1 1 4,HDPE INTERDUCT COMM 1 1 4 HDPE INTERDUCT COMM 1 1 4 UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0026,Vault (Comm) - 444-LA,Each,EACH,False,UNCLASSIFIED,Vault (Comm),VAULT COMM 444 LA,VAULT COMM,VAULT COMM 444 LA VAULT COMM UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0027,Vault (Comm) - 444-LA (Traffic Rated),Each,EACH,False,UNCLASSIFIED,Vault (Comm) - 444-LA (Traffic Rated),VAULT COMM 444 LA TRAFFIC RATED,VAULT COMM 444 LA TRAFFIC RATED,VAULT COMM 444 LA TRAFFIC RATED VAULT COMM 444 LA TRAFFIC RATED UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0028,"Demarcation Panel with Receptacles, Heater, and T-Stat",Each,EACH,False,UNCLASSIFIED,"Demarcation Panel with Receptacles, Heater, and T-Stat",DEMARCATION PANEL WITH RECEPTACLES HEATER AND T STAT,DEMARCATION PANEL WITH RECEPTACLES HEATER AND T STAT,DEMARCATION PANEL WITH RECEPTACLES HEATER AND T STAT DEMARCATION PANEL WITH RECEPTACLES HEATER AND T STAT UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0029,H-Frame Support,Each,EACH,False,UNCLASSIFIED,H-Frame Support,H FRAME SUPPORT,H FRAME SUPPORT,H FRAME SUPPORT H FRAME SUPPORT UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0030,Mini-Power Zone (10 KVA),Each,EACH,False,UNCLASSIFIED,Mini - Power Zone,MINI POWER ZONE 10 KVA,MINI POWER ZONE,MINI POWER ZONE 10 KVA MINI POWER ZONE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0031,"Panelboard - 480Y/277V, 100A, 3-Phase, NEMA 3R",Each,EACH,False,UNCLASSIFIED,"Panelboard - 480Y/277V, 100A, 3-Phase, NEMA 3R",PANELBOARD 480Y 277V 100A 3 PHASE NEMA 3R,PANELBOARD 480Y 277V 100A 3 PHASE NEMA 3R,PANELBOARD 480Y 277V 100A 3 PHASE NEMA 3R PANELBOARD 480Y 277V 100A 3 PHASE NEMA 3R UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0032,"Panelboard - 240/120V, 100A, 1-Phase, NEMA 3R",Each,EACH,False,UNCLASSIFIED,"Panelboard - 240/120V, 100A, 1-Phase, NEMA 3R",PANELBOARD 240 120V 100A 1 PHASE NEMA 3R,PANELBOARD 240 120V 100A 1 PHASE NEMA 3R,PANELBOARD 240 120V 100A 1 PHASE NEMA 3R PANELBOARD 240 120V 100A 1 PHASE NEMA 3R UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0033,Electrical Demo (Existing ORANG),LS,LS,False,UNCLASSIFIED,Electrical Demo (Existing ORANG),ELECTRICAL DEMO EXISTING ORANG,ELECTRICAL DEMO EXISTING ORANG,ELECTRICAL DEMO EXISTING ORANG ELECTRICAL DEMO EXISTING ORANG UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0034,Clearing and Grubbing,LS,LS,False,UNCLASSIFIED,Clearing and Grubbing,CLEARING AND GRUBBING,CLEARING AND GRUBBING,CLEARING AND GRUBBING CLEARING AND GRUBBING UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0035,Contaminated Soil Excavation and Disposal,CY,CY,False,UNCLASSIFIED,Contaminated Soil Excavation and Disposal,CONTAMINATED SOIL EXCAVATION AND DISPOSAL,CONTAMINATED SOIL EXCAVATION AND DISPOSAL,CONTAMINATED SOIL EXCAVATION AND DISPOSAL CONTAMINATED SOIL EXCAVATION AND DISPOSAL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0036,Trench Excavation,CY,CY,False,UNCLASSIFIED,Trench Excavation,TRENCH EXCAVATION,TRENCH EXCAVATION,TRENCH EXCAVATION TRENCH EXCAVATION UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0037,Trenchless Installation,LF,LF,False,UNCLASSIFIED,Trenchless Installation,TRENCHLESS INSTALLATION,TRENCHLESS INSTALLATION,TRENCHLESS INSTALLATION TRENCHLESS INSTALLATION UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0038,Bedding and Pipe Zone Material,CY,CY,False,UNCLASSIFIED,Bedding and Pipe Zone Material,BEDDING AND PIPE ZONE MATERIAL,BEDDING AND PIPE ZONE MATERIAL,BEDDING AND PIPE ZONE MATERIAL BEDDING AND PIPE ZONE MATERIAL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0040,"Level 3, 1/2-Inch Dense HMAC",Ton,TON,False,UNCLASSIFIED,Level 3,LEVEL 3 1 2 INCH DENSE HMAC,LEVEL 3,LEVEL 3 1 2 INCH DENSE HMAC LEVEL 3 UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0043,Reinforced Concrete Pad,SF,SF,False,UNCLASSIFIED,Reinforced Concrete Pad,REINFORCED CONCRETE PAD,REINFORCED CONCRETE PAD,REINFORCED CONCRETE PAD REINFORCED CONCRETE PAD UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0044,Cast-In-Place Concrete Curb,LF,LF,False,UNCLASSIFIED,Cast - In-Place Concrete Curb,CAST IN PLACE CONCRETE CURB,CAST IN PLACE CONCRETE CURB,CAST IN PLACE CONCRETE CURB CAST IN PLACE CONCRETE CURB UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0045,Concrete Sidewalk,SF,SF,False,UNCLASSIFIED,Concrete Sidewalk,CONCRETE SIDEWALK,CONCRETE SIDEWALK,CONCRETE SIDEWALK CONCRETE SIDEWALK UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0046,Pavement Marking,SF,SF,False,UNCLASSIFIED,Pavement Marking,PAVEMENT MARKING,PAVEMENT MARKING,PAVEMENT MARKING PAVEMENT MARKING UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0047,One-Year Landscape Maintenance,LS,LS,False,UNCLASSIFIED,One - Year Landscape Maintenance,ONE YEAR LANDSCAPE MAINTENANCE,ONE YEAR LANDSCAPE MAINTENANCE,ONE YEAR LANDSCAPE MAINTENANCE ONE YEAR LANDSCAPE MAINTENANCE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0048,Area Seeding,Acre,ACRE,False,UNCLASSIFIED,Area Seeding,AREA SEEDING,AREA SEEDING,AREA SEEDING AREA SEEDING UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0050,Irrigation Replacement,LS,LS,False,UNCLASSIFIED,Irrigation Replacement,IRRIGATION REPLACEMENT,IRRIGATION REPLACEMENT,IRRIGATION REPLACEMENT IRRIGATION REPLACEMENT UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0051,3-Inch DR9 Pex Water Pipe,LF,LF,False,UNCLASSIFIED,DR9 Pex Water Pipe,3 INCH DR9 PEX WATER PIPE,DR9 PEX WATER PIPE,3 INCH DR9 PEX WATER PIPE DR9 PEX WATER PIPE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0052,4-Inch DIP Water Pipe,LF,LF,False,UNCLASSIFIED,DIP Water Pipe,4 INCH DIP WATER PIPE,DIP WATER PIPE,4 INCH DIP WATER PIPE DIP WATER PIPE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0053,12-Inch DIP Water Pipe,LF,LF,False,UNCLASSIFIED,DIP Water Pipe,12 INCH DIP WATER PIPE,DIP WATER PIPE,12 INCH DIP WATER PIPE DIP WATER PIPE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0054,16-Inch DIP Water Pipe,LF,LF,False,UNCLASSIFIED,DIP Water Pipe,16 INCH DIP WATER PIPE,DIP WATER PIPE,16 INCH DIP WATER PIPE DIP WATER PIPE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0055,4-Inch Reduced Pressure Backflow Assembly and Enclosure,LS,LS,False,UNCLASSIFIED,Reduced Pressure Backflow Assembly and Enclosure,4 INCH REDUCED PRESSURE BACKFLOW ASSEMBLY AND ENCLOSURE,REDUCED PRESSURE BACKFLOW ASSEMBLY AND ENCLOSURE,4 INCH REDUCED PRESSURE BACKFLOW ASSEMBLY AND ENCLOSURE REDUCED PRESSURE BACKFLOW ASSEMBLY AND ENCLOSURE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0056,16-Inch Reduced Pressure Detector Assembly and Enclosure,LS,LS,False,UNCLASSIFIED,Reduced Pressure Detector Assembly and Enclosure,16 INCH REDUCED PRESSURE DETECTOR ASSEMBLY AND ENCLOSURE,REDUCED PRESSURE DETECTOR ASSEMBLY AND ENCLOSURE,16 INCH REDUCED PRESSURE DETECTOR ASSEMBLY AND ENCLOSURE REDUCED PRESSURE DETECTOR ASSEMBLY AND ENCLOSURE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0064,Landside Utility Disconnections,Each,EACH,False,UNCLASSIFIED,Landside Utility Disconnections,LANDSIDE UTILITY DISCONNECTIONS,LANDSIDE UTILITY DISCONNECTIONS,LANDSIDE UTILITY DISCONNECTIONS LANDSIDE UTILITY DISCONNECTIONS UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D001,0065,Airfield Fire Water Disconnection,LS,LS,False,UNCLASSIFIED,Airfield Fire Water Disconnection,AIRFIELD FIRE WATER DISCONNECTION,AIRFIELD FIRE WATER DISCONNECTION,AIRFIELD FIRE WATER DISCONNECTION AIRFIELD FIRE WATER DISCONNECTION UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D007,1-004,"Temporary Erosion, Sediment, and Pollution Control",LS,LS,False,UNCLASSIFIED,"Temporary Erosion, Sediment, and Pollution Control",TEMPORARY EROSION SEDIMENT AND POLLUTION CONTROL,TEMPORARY EROSION SEDIMENT AND POLLUTION CONTROL,TEMPORARY EROSION SEDIMENT AND POLLUTION CONTROL TEMPORARY EROSION SEDIMENT AND POLLUTION CONTROL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D007,1-005,Building Removal and Backfill,LS,LS,False,UNCLASSIFIED,Building Removal and Backfill,BUILDING REMOVAL AND BACKFILL,BUILDING REMOVAL AND BACKFILL,BUILDING REMOVAL AND BACKFILL BUILDING REMOVAL AND BACKFILL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D007,1-006,Concrete Winch House Removal and Backfill,LS,LS,False,UNCLASSIFIED,Concrete Winch House Removal and Backfill,CONCRETE WINCH HOUSE REMOVAL AND BACKFILL,CONCRETE WINCH HOUSE REMOVAL AND BACKFILL,CONCRETE WINCH HOUSE REMOVAL AND BACKFILL CONCRETE WINCH HOUSE REMOVAL AND BACKFILL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D007,1-007,Water Well Decommission,LS,LS,False,UNCLASSIFIED,Water Well Decommission,WATER WELL DECOMMISSION,WATER WELL DECOMMISSION,WATER WELL DECOMMISSION WATER WELL DECOMMISSION UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D007,1-008,Concrete Removal and Backfill,LS,LS,False,UNCLASSIFIED,Concrete Removal and Backfill,CONCRETE REMOVAL AND BACKFILL,CONCRETE REMOVAL AND BACKFILL,CONCRETE REMOVAL AND BACKFILL CONCRETE REMOVAL AND BACKFILL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D007,1-009,Pavement Removal,S.Y.,S.Y.,False,UNCLASSIFIED,Pavement Removal,PAVEMENT REMOVAL,PAVEMENT REMOVAL,PAVEMENT REMOVAL PAVEMENT REMOVAL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D007,1-011,Septic Tank and Drain Field Removal,LS,LS,False,UNCLASSIFIED,Septic Tank and Drain Field Removal,SEPTIC TANK AND DRAIN FIELD REMOVAL,SEPTIC TANK AND DRAIN FIELD REMOVAL,SEPTIC TANK AND DRAIN FIELD REMOVAL SEPTIC TANK AND DRAIN FIELD REMOVAL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D007,1-012,"Utility Removal, Relocation, and Backfill",LS,LS,False,UNCLASSIFIED,"Utility Removal, Relocation, and Backfill",UTILITY REMOVAL RELOCATION AND BACKFILL,UTILITY REMOVAL RELOCATION AND BACKFILL,UTILITY REMOVAL RELOCATION AND BACKFILL UTILITY REMOVAL RELOCATION AND BACKFILL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D007,1-014,Miscellaneous Removals and Backfill,LS,LS,False,UNCLASSIFIED,Miscellaneous Removals and Backfill,MISCELLANEOUS REMOVALS AND BACKFILL,MISCELLANEOUS REMOVALS AND BACKFILL,MISCELLANEOUS REMOVALS AND BACKFILL MISCELLANEOUS REMOVALS AND BACKFILL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D007,1-015,Area Seeding,Acre,ACRE,False,UNCLASSIFIED,Area Seeding,AREA SEEDING,AREA SEEDING,AREA SEEDING AREA SEEDING UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D007,1-016,"Fill Material, Top Soil",C.Y.,C.Y.,False,UNCLASSIFIED,"Fill Material, Top Soil",FILL MATERIAL TOP SOIL,FILL MATERIAL TOP SOIL,FILL MATERIAL TOP SOIL FILL MATERIAL TOP SOIL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D007,1-017,"Loose Riprap, Class 50",C.Y.,C.Y.,False,UNCLASSIFIED,"Loose Riprap, Class 50",LOOSE RIPRAP CLASS 50,LOOSE RIPRAP CLASS 50,LOOSE RIPRAP CLASS 50 LOOSE RIPRAP CLASS 50 UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D007,1-018,Lead Paint Chip Removal,LS,LS,False,UNCLASSIFIED,Lead Paint Chip Removal,LEAD PAINT CHIP REMOVAL,LEAD PAINT CHIP REMOVAL,LEAD PAINT CHIP REMOVAL LEAD PAINT CHIP REMOVAL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D007,2-001,One-Year Landscape Maintenance,L.S.,L.S.,False,UNCLASSIFIED,One - Year Landscape Maintenance,ONE YEAR LANDSCAPE MAINTENANCE,ONE YEAR LANDSCAPE MAINTENANCE,ONE YEAR LANDSCAPE MAINTENANCE ONE YEAR LANDSCAPE MAINTENANCE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2021D017,0005,Surface Preparation - Remove Existing Markings (Item P-620),SF,SF,False,P-620,Surface Preparation - Remove Existing Markings,SURFACE PREPARATION REMOVE EXISTING MARKINGS ITEM P 620,SURFACE PREPARATION REMOVE EXISTING MARKINGS,SURFACE PREPARATION REMOVE EXISTING MARKINGS ITEM P 620 SURFACE PREPARATION REMOVE EXISTING MARKINGS P 620,,unmapped,0.0,True,,,,False,,,,,
2021D017,0006,Pavement Markings (Item P-620),SF,SF,False,P-620,Pavement Markings,PAVEMENT MARKINGS ITEM P 620,PAVEMENT MARKINGS,PAVEMENT MARKINGS ITEM P 620 PAVEMENT MARKINGS P 620,,unmapped,0.0,True,,,,False,,,,,
2021D017,0009,Slurry Seal (Item P-626),SY,SY,False,P-626,Slurry Seal,SLURRY SEAL ITEM P 626,SLURRY SEAL,SLURRY SEAL ITEM P 626 SLURRY SEAL P 626,,unmapped,0.0,True,,,,False,,,,,
2021D017,0010,Asphalt Pavement Removal - 2-3 Inch Depth (Section 320117),SY,SY,False,320117,Asphalt Pavement Removal,ASPHALT PAVEMENT REMOVAL 2 3 INCH DEPTH SECTION 320117,ASPHALT PAVEMENT REMOVAL,ASPHALT PAVEMENT REMOVAL 2 3 INCH DEPTH SECTION 320117 ASPHALT PAVEMENT REMOVAL 320117,,unmapped,0.0,True,,,,False,,,,,
2021D017,0012,Crack Repair (Section 320118),LF,LF,False,320118,Crack Repair,CRACK REPAIR SECTION 320118,CRACK REPAIR,CRACK REPAIR SECTION 320118 CRACK REPAIR 320118,,unmapped,0.0,True,,,,False,,,,,
2021D017,0013,General Electrical Removal (Section 260500),LS,LS,False,260500,General Electrical Removal,GENERAL ELECTRICAL REMOVAL SECTION 260500,GENERAL ELECTRICAL REMOVAL,GENERAL ELECTRICAL REMOVAL SECTION 260500 GENERAL ELECTRICAL REMOVAL 260500,,unmapped,0.0,True,,,,False,,,,,
2021D017,0014,Temporary Circuit Connection (Section 260500),LS,LS,False,260500,Temporary Circuit Connection,TEMPORARY CIRCUIT CONNECTION SECTION 260500,TEMPORARY CIRCUIT CONNECTION,TEMPORARY CIRCUIT CONNECTION SECTION 260500 TEMPORARY CIRCUIT CONNECTION 260500,,unmapped,0.0,True,,,,False,,,,,
2021D017,0015,Install PF LED Elevated Runway End/Threshold Light on Existing Base Can with PF Transformer (Section 344300),Each,EACH,False,344300,Install PF LED Elevated Runway End/Threshold Light on Existing Base Can with PF Transformer,INSTALL PF LED ELEVATED RUNWAY END THRESHOLD LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER SECTION 344300,INSTALL PF LED ELEVATED RUNWAY END THRESHOLD LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER,INSTALL PF LED ELEVATED RUNWAY END THRESHOLD LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER SECTION 344300 INSTALL PF LED ELEVATED RUNWAY END THRESHOLD LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER 344300,,unmapped,0.0,True,,,,False,,,,,
2021D017,0016,Install PF LED Elevated Runway Edge Light on Existing Base Can with PF Transformer (Section 344300),Each,EACH,False,344300,Install PF LED Elevated Runway Edge Light on Existing Base Can with PF Transformer,INSTALL PF LED ELEVATED RUNWAY EDGE LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER SECTION 344300,INSTALL PF LED ELEVATED RUNWAY EDGE LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER,INSTALL PF LED ELEVATED RUNWAY EDGE LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER SECTION 344300 INSTALL PF LED ELEVATED RUNWAY EDGE LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER 344300,,unmapped,0.0,True,,,,False,,,,,
