project_ean,line_no,item_description_raw,specification,parsed_specs,pay_item_description,unit_code_norm,estimate_item,division,cost_code,cost_code_desc,catalog_item_description,needs_slicer,slicer_family,size_in,material_or_type,spec_family,match_method,match_confidence,mapping_status,needs_review
2023D011,0054,"Install Elevated Red Stop Bar Light on PF Base Can, PF Extension, PF Flange Ring, and CF Transformer (Section 344300)",344300,344300,"Install Elevated Red Stop Bar Light on PF Base Can, PF Extension, PF Flange Ring, and CF Transformer",EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D011,0055,"Install In-Pavement Runway Guard/Stop Bar Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer (Section 344300)",344300,344300,"Install In-Pavement Runway Guard/Stop Bar Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer",EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D011,0056,"Install PF Base Can, PF Extension, PF Flange Ring and PF Cover Plate (Section 344300)",344300,344300,"Install PF Base Can, PF Extension, PF Flange Ring and PF Cover Plate",EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D011,0057,Adjust Existing Taxiway Centerline Light to New Finish Elevation (Section 344301),344301,344301,Adjust Existing Taxiway Centerline Light to New Finish Elevation,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D011,0058,Adjust Existing In-Pavement Runway Guard/Stop Bar Light to New Finish Elevation (Section 344301),344301,344301,Adjust Existing In-Pavement Runway Guard/Stop Bar Light to New Finish Elevation,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D011,0059,Sign A5-1 (Section 344302),344302,344302,Sign A5-1,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D011,0060,Sign A5-6 (Section 344302),344302,344302,Sign A5-6,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D011,0061,Sign A5-7 (Section 344302),344302,344302,Sign A5-7,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D011,0062,Sign A5-8 (Section 344302),344302,344302,Sign A5-8,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D011,0063,Sign A5-9 (Section 344302),344302,344302,Sign A5-9,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D011,0064,Sign A6-2 (Section 344302),344302,344302,Sign A6-2,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D011,0065,Sign A6-3 (Section 344302),344302,344302,Sign A6-3,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D011,0066,Sign A6-9 (Section 344302),344302,344302,Sign A6-9,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D011,0067,Sign A6-10 (Section 344302),344302,344302,Sign A6-10,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D011,0068,Sign A6-11 (Section 344302),344302,344302,Sign A6-11,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D011,0069,Sign A6-12 (Section 344302),344302,344302,Sign A6-12,LS,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0001,Mobilization (Item C-105),C-105,C-105,Mobilization,LS,,,,,,False,no_faa_catalog_equivalent,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0001,Sweeper (Section 012200),012200,012200,Sweeper,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0002,Cold Milling 3-Inch Depth (Item P-101),P-101,P-101,Cold Milling 3-Inch Depth,SY,510101 Asphalt Concrete Pavement Milling,51 Earthwork FAA,510101,Surface Preparation (P-101),Asphalt Concrete Pavement Milling,True,standard_slicer,3,,FAA,spec_pool_overlap_fallback,51.72,mapped,True
2023D016,0002,Security Control Monitoring (Section 012200),012200,012200,Security Control Monitoring,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0003,Emulsified Asphalt Tack Coat (Item P-603),P-603,P-603,Emulsified Asphalt Tack Coat,GAL,560603 Bituminous Tack Coat,56 Miscellaneous FAA,560603,Bituminous Tack Coat (P-603),Bituminous Tack Coat,True,standard_slicer,,AC,FAA,spec_pool_singleton_fallback,62.07,mapped,True
2023D016,0003,Traffic Control (Section 012200),012200,012200,Traffic Control,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0004,Asphalt Surface Course (Item P-401),P-401,P-401,Asphalt Surface Course,TON,540401 Asphalt Concrete Surface Course,54 Flexible Surface Courses FAA,540401,(Superpave™) Plant Mix Bituminous Pavements (P-401sp),Asphalt Concrete Surface Course,True,standard_slicer,,AC,FAA,fuzzy_token_set,100.0,mapped,False
2023D016,0004,Escort (Section 012200),012200,012200,Escort,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0005,Inlet Protection (Section 015713),015713,015713,Inlet Protection,EACH,015713 Inlet Protection,01 General Requirements,015713,"TemporaryErosion,Sediment,andPollutionControl",Inlet Protection,True,standard_slicer,,,NON_FAA,fuzzy_token_set,100.0,mapped,False
2023D016,0005,Marking (Item P-620),P-620,P-620,Marking,SF,560620 Initial Pavement Marking,56 Miscellaneous FAA,560620,Runway and Taxiway Painting (P-620),Initial Pavement Marking,True,standard_slicer,,,FAA,fuzzy_token_set,100.0,mapped,False
2023D016,0006,Reflective Media (Item P-620),P-620,P-620,Reflective Media,LB,560620 Reflective Media,56 Miscellaneous FAA,560620,Runway and Taxiway Painting (P-620),Reflective Media,True,standard_slicer,,,FAA,fuzzy_token_set,100.0,mapped,False
2023D016,0006,Trench Drain Protection (Section 015713),015713,015713,Trench Drain Protection,LF,015713 Inlet Protection,01 General Requirements,015713,"TemporaryErosion,Sediment,andPollutionControl",Inlet Protection,True,standard_slicer,,,NON_FAA,fuzzy_token_set,76.92,mapped,False
2023D016,0007,Jet Blast Control Material (Section 015713),015713,015713,Jet Blast Control Material,ACRE,015713 Misc Erosion Control,01 General Requirements,015713,"TemporaryErosion,Sediment,andPollutionControl",Misc Erosion Control,True,standard_slicer,,,NON_FAA,spec_pool_overlap_fallback,52.17,mapped,True
2023D016,0007,Surface Preparation (Item P-620),P-620,P-620,Surface Preparation,SF,560620 Reflective Media,56 Miscellaneous FAA,560620,Runway and Taxiway Painting (P-620),Reflective Media,True,standard_slicer,,AC,FAA,spec_pool_overlap_fallback,40.0,mapped,True
2023D016,0008,Contaminated Material Excavation and Disposal (Section 026100),026100,026100,Contaminated Material Excavation and Disposal,TON,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0008,Sediment Fence (Section 015713),015713,015713,Sediment Fence,LF,015713 Sediment Fence,01 General Requirements,015713,"TemporaryErosion,Sediment,andPollutionControl",Sediment Fence,True,standard_slicer,,,NON_FAA,fuzzy_token_set,100.0,mapped,False
2023D016,0009,Contaminated Material Excavation and Disposal - Wasco Landfill (Section 026100),026100,026100,Contaminated Material Excavation and Disposal - Wasco Landfill,TON,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0009,Mobilization (Item C-105),C-105,C-105,Mobilization,LS,,,,,,False,no_faa_catalog_equivalent,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0010,Full-Depth Asphalt Pavement Removal - 10 to 19 Inches) (Item P-101),P-101,P-101,Full - Depth Asphalt Pavement Removal,SY,510101 Asphalt Concrete Pavement Milling,51 Earthwork FAA,510101,Surface Preparation (P-101),Asphalt Concrete Pavement Milling,True,standard_slicer,19,ASPHALT,FAA,spec_pool_overlap_fallback,65.31,mapped,True
2023D016,0011,Cold Milling 3-Inch Depth (Item P-101),P-101,P-101,Cold Milling 3-Inch Depth,SY,510101 Asphalt Concrete Pavement Milling,51 Earthwork FAA,510101,Surface Preparation (P-101),Asphalt Concrete Pavement Milling,True,standard_slicer,3,,FAA,spec_pool_overlap_fallback,51.72,mapped,True
2023D016,0012,Cold Milling Variable to 10-Inch Depth (Item P-101),P-101,P-101,Cold Milling Variable to 10-Inch Depth,SY,510101 Asphalt Concrete Pavement Milling,51 Earthwork FAA,510101,Surface Preparation (P-101),Asphalt Concrete Pavement Milling,True,standard_slicer,10,,FAA,spec_pool_overlap_fallback,47.89,mapped,True
2023D016,0013,Cold Milling Surface Preparation (Item P-101),P-101,P-101,Cold Milling Surface Preparation,SY,510101 Asphalt Concrete Pavement Milling,51 Earthwork FAA,510101,Surface Preparation (P-101),Asphalt Concrete Pavement Milling,True,standard_slicer,,AC,FAA,spec_pool_overlap_fallback,49.23,mapped,True
2023D016,0014,Removal of Pipe and Other Buried Structures (Item P-101),P-101,P-101,Removal of Pipe and Other Buried Structures,LS,510101 Joint and Crack Repair,51 Earthwork FAA,510101,Surface Preparation (P-101),Joint and Crack Repair,True,standard_slicer,,,FAA,spec_pool_overlap_fallback,40.0,mapped,True
2023D016,0015,Unclassified Excavation (Item P-152),P-152,P-152,Unclassified Excavation,CY,510152 Unclassified Excavation,51 Earthwork FAA,510152,Excavation and Embankment (P-152),Unclassified Excavation,True,standard_slicer,,,FAA,fuzzy_token_set,100.0,mapped,False
2023D016,0016,Existing Subgrade Stabilzation (Item P-152),P-152,P-152,Existing Subgrade Stabilzation,CY,510152 Subgrade Preparation,51 Earthwork FAA,510152,Excavation and Embankment (P-152),Subgrade Preparation,True,standard_slicer,,,FAA,spec_pool_overlap_fallback,64.0,mapped,True
2023D016,0017,Crushed Aggregate Base Course (Item P-209),P-209,P-209,Crushed Aggregate Base Course,CY,520209 Crushed Aggregate Base Course,52 Flexible Base Courses FAA,520209,Crushed Aggregate Base Course (P-209),Crushed Aggregate Base Course,True,standard_slicer,,,FAA,fuzzy_token_set,100.0,mapped,False
2023D016,0018,Separation Geotextile (Item P-209),P-209,P-209,Separation Geotextile,SY,520209 Crushed Aggregate Base Course,52 Flexible Base Courses FAA,520209,Crushed Aggregate Base Course (P-209),Crushed Aggregate Base Course,True,standard_slicer,,,FAA,spec_pool_singleton_fallback,36.0,mapped,True
2023D016,0019,Asphalt Surface Course (Item P-401),P-401,P-401,Asphalt Surface Course,TON,540401 Asphalt Concrete Surface Course,54 Flexible Surface Courses FAA,540401,(Superpave™) Plant Mix Bituminous Pavements (P-401sp),Asphalt Concrete Surface Course,True,standard_slicer,,AC,FAA,fuzzy_token_set,100.0,mapped,False
2023D016,0020,Asphalt Mixture Base Course (Item P-403),P-403,P-403,Asphalt Mixture Base Course,TON,540403 Bituminous Base Course,54 Flexible Surface Courses FAA,540403,(Superpave™) Plant Mix Bituminous Bases (P-403sp),Bituminous Base Course,True,standard_slicer,,ASPHALT,FAA,spec_pool_overlap_fallback,66.67,mapped,True
2023D016,0021,Emulsified Asphalt Tack Coat (Item P-603),P-603,P-603,Emulsified Asphalt Tack Coat,GAL,560603 Bituminous Tack Coat,56 Miscellaneous FAA,560603,Bituminous Tack Coat (P-603),Bituminous Tack Coat,True,standard_slicer,,AC,FAA,spec_pool_singleton_fallback,62.07,mapped,True
2023D016,0022,Joint Sealing Filler (Item P-605),P-605,P-605,Joint Sealing Filler,GAL,560605 PCC/AC Joint Seal,56 Miscellaneous FAA,560605,Joint Sealing Filler (P-605),PCC/AC Joint Seal,True,standard_slicer,,,FAA,spec_pool_singleton_fallback,59.46,mapped,True
2023D016,0023,Adhesive Compound (Item P-606),P-606,P-606,Adhesive Compound,GAL,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0024,Concrete (Item P-610),P-610,P-610,Concrete,CY,560610 Structural Portland Cement Concrete,56 Miscellaneous FAA,560610,Structural Portland Cement Concrete (P-610),Structural Portland Cement Concrete,True,standard_slicer,,CONCRETE,FAA,fuzzy_token_set,100.0,mapped,False
2023D016,0025,Surface Preparation (Item P-620),P-620,P-620,Surface Preparation,SF,560620 Reflective Media,56 Miscellaneous FAA,560620,Runway and Taxiway Painting (P-620),Reflective Media,True,standard_slicer,,AC,FAA,spec_pool_overlap_fallback,40.0,mapped,True
2023D016,0026,Marking (Item P-620),P-620,P-620,Marking,SF,560620 Initial Pavement Marking,56 Miscellaneous FAA,560620,Runway and Taxiway Painting (P-620),Initial Pavement Marking,True,standard_slicer,,,FAA,fuzzy_token_set,100.0,mapped,False
2023D016,0027,Reflective Media (Item P-620),P-620,P-620,Reflective Media,LB,560620 Reflective Media,56 Miscellaneous FAA,560620,Runway and Taxiway Painting (P-620),Reflective Media,True,standard_slicer,,,FAA,fuzzy_token_set,100.0,mapped,False
2023D016,0028,Temporary Runway and Taxiway Marking (Item P-620),P-620,P-620,Temporary Runway and Taxiway Marking,SF,560620 Temporary Pavement Marking,56 Miscellaneous FAA,560620,Runway and Taxiway Painting (P-620),Temporary Pavement Marking,True,standard_slicer,,,FAA,fuzzy_token_set,79.07,mapped,False
2023D016,0029,12-Inch Storm Sewer Pipe (Item D-701),D-701,D-701,Storm Sewer Pipe,LF,580701 XX-inch XX Pipe,58 Drainage FAA,580701,Pipe for Storm Drains and Culverts (D-701),XX-inch XX Pipe,True,water_pipe,12,,FAA,spec_pool_overlap_fallback,50.0,mapped,True
2023D016,0030,15-Inch Storm Sewer Pipe (Item D-701),D-701,D-701,Storm Sewer Pipe,LF,580701 XX-inch XX Pipe,58 Drainage FAA,580701,Pipe for Storm Drains and Culverts (D-701),XX-inch XX Pipe,True,water_pipe,15,,FAA,spec_pool_overlap_fallback,50.0,mapped,True
2023D016,0031,18-Inch Storm Sewer Pipe (Item D-701),D-701,D-701,Storm Sewer Pipe,LF,580701 XX-inch XX Pipe,58 Drainage FAA,580701,Pipe for Storm Drains and Culverts (D-701),XX-inch XX Pipe,True,water_pipe,18,,FAA,spec_pool_overlap_fallback,50.0,mapped,True
2023D016,0032,6-Inch Perforated Storm Sewer Pipe (Item D-705),D-705,D-705,Perforated Storm Sewer Pipe,LF,580705 12-Inch Perforated HDPE Pipe (Underdrains),58 Drainage FAA,580705,Pipe Underdrains for Airports (D-705),12-Inch Perforated HDPE Pipe (Underdrains),True,standard_slicer,6,PERFORATED,FAA,spec_pool_overlap_fallback,71.43,mapped,True
2023D016,0033,6-Inch Non-Perforated Pipe (Item D-705),D-705,D-705,Non - Perforated Pipe,LF,580705 12-Inch Perforated HDPE Pipe (Underdrains),58 Drainage FAA,580705,Pipe Underdrains for Airports (D-705),12-Inch Perforated HDPE Pipe (Underdrains),True,standard_slicer,6,NON-PERFORATED,FAA,fuzzy_token_set,88.24,mapped,False
2023D016,0034,48-Inch Manholes (Item D-751),D-751,D-751,Manholes,EACH,"580751 Catch Basin, Type A",58 Drainage FAA,580751,"Manholes, Catch Basins, Inlets, and Inspection Holes (D-751)","Catch Basin, Type A",True,standard_slicer,48,,FAA,spec_pool_overlap_fallback,46.67,mapped,True
2023D016,0035,60-Inch Manholes (Item D-751),D-751,D-751,Manholes,EACH,"580751 Catch Basin, Type A",58 Drainage FAA,580751,"Manholes, Catch Basins, Inlets, and Inspection Holes (D-751)","Catch Basin, Type A",True,standard_slicer,60,,FAA,spec_pool_overlap_fallback,46.67,mapped,True
2023D016,0036,Catch Basins (Item D-751),D-751,D-751,Catch Basins,EACH,"580751 Catch Basin, Type A",58 Drainage FAA,580751,"Manholes, Catch Basins, Inlets, and Inspection Holes (D-751)","Catch Basin, Type A",True,standard_slicer,,,FAA,spec_pool_overlap_fallback,73.33,mapped,True
2023D016,0037,Underdrain Cleanout (Item D-751),D-751,D-751,Underdrain Cleanout,EACH,"580751 Catch Basin, Type A",58 Drainage FAA,580751,"Manholes, Catch Basins, Inlets, and Inspection Holes (D-751)","Catch Basin, Type A",True,standard_slicer,,,FAA,spec_pool_overlap_fallback,31.37,mapped,True
2023D016,0038,Connect to Existing Catch Basin/Manhole (Item D-751),D-751,D-751,Connect to Existing Catch Basin/Manhole,EACH,"580751 Catch Basin, Type A",58 Drainage FAA,580751,"Manholes, Catch Basins, Inlets, and Inspection Holes (D-751)","Catch Basin, Type A",True,standard_slicer,,,FAA,fuzzy_token_set,75.86,mapped,False
2023D016,0039,Seeding (Item T-901),T-901,T-901,Seeding,ACRE,590901 Hydroseeding,59 Turfing FAA,590901,Seeding (T-901),Hydroseeding,True,standard_slicer,,,FAA,spec_pool_singleton_fallback,73.68,mapped,True
2023D016,0040,Topsoil (Furnished from Off the Site) (Item T-905),T-905,T-905,Topsoil (Furnished from Off the Site),CY,590905 Topsoil,59 Turfing FAA,590905,Topsoiling (T-905),Topsoil,True,standard_slicer,,,FAA,fuzzy_token_set,100.0,mapped,False
2023D016,0041,"No. 8 AWG, 5kV, L-824, Type C Cable, Installed in Trench, Duct Bank or Conduit (Item L-108)",L-108,L-108; L-824,"No. 8 AWG, 5kV, L-824, Type C Cable, Installed in Trench, Duct Bank or Conduit",LF,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0042,"No. 6 AWG, Solid, Bare Counterpoise Wire, Installed in Trench, Above the Duct Bank or Conduit, Including Connections/Terminations (Item L-108)",L-108,L-108,"No. 6 AWG, Solid, Bare Counterpoise Wire, Installed in Trench, Above the Duct Bank or Conduit, Including Connections/Terminations",LF,,,,,,False,cable_electrical_faa,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0043,"Counterpoise Ground Rod, 10-Ft Long (Item L-108)",L-108,L-108,Counterpoise Ground Rod,EACH,,,,,,False,cable_electrical_faa,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0044,2-Inch PVC Encased in Concrete in New Structural AC (Item L-110),L-110,L-110,PVC Encased in Concrete in New Structural AC,LF,,,,,,False,cable_electrical_faa,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0045,2-Inch PVC in Existing Structural AC (Item L-110),L-110,L-110,PVC in Existing Structural AC,LF,,,,,,False,cable_electrical_faa,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0046,2-Inch PVC Direct Buried in Grass or under New AC Shoulder (Item L-110),L-110,L-110,PVC Direct Buried in Grass or under New AC Shoulder,LF,,,,,,False,cable_electrical_faa,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0047,General Electrical Removal (Section 260500),260500,260500,General Electrical Removal,LS,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0048,Temporary Circuit Connection (Section 260500),260500,260500,Temporary Circuit Connection,LS,,,,,,False,electrical,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0049,Install Elevated Taxiway Edge Light on Existing Base Can with PF Transformer (Section 344300),344300,344300,Install Elevated Taxiway Edge Light on Existing Base Can with PF Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0050,Install Elevated Runway Guard Light on Existing Base Can with CF Transformer (Section 344300),344300,344300,Install Elevated Runway Guard Light on Existing Base Can with CF Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0051,Install Elevated Red Stop Bar Light on Existing Base Can with CF Transformer (Section 344300),344300,344300,Install Elevated Red Stop Bar Light on Existing Base Can with CF Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0052,Install In-Pavement Runway Guard Light on Existing Base Can with CF Transformer (Section 344300),344300,344300,Install In-Pavement Runway Guard Light on Existing Base Can with CF Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0053,Install In-Pavement Runway Guard/Stop Bar Light on Existing Base Can with CF Transformer (Section 344300),344300,344300,Install In-Pavement Runway Guard/Stop Bar Light on Existing Base Can with CF Transformer,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0054,"Install Taxiway Centerline Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer (Section 344300)",344300,344300,"Install Taxiway Centerline Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer",EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0055,"Install Taxiway Edge Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer (Section 344300)",344300,344300,"Install Taxiway Edge Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer",EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0056,"Install PF Elevated Taxiway Edge Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer in Existing AC (Section 344300)",344300,344300,"Install PF Elevated Taxiway Edge Light on PF Base Can, PF Extension, PF Flange Ring and CF Transformer in Existing AC",EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0057,Adjust Existing Taxiway Centerline Light to New Finish Elevation (Section 344301),344301,344301,Adjust Existing Taxiway Centerline Light to New Finish Elevation,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0058,Adjust Existing Base Can to New Finish Elevation (Section 344301),344301,344301,Adjust Existing Base Can to New Finish Elevation,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0059,Sign A6-7 (Section 344302),344302,344302,Sign A6-7,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0060,Sign EA-15 (Section 344302),344302,344302,Sign EA-15,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D016,0061,Sign T-5 (Section 344302),344302,344302,Sign T-5,EACH,,,,,,False,airfield_lighting,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D018,0,0,UNCLASSIFIED,,0,0,024113 0'' Portland Cement Contrete Removal,02 Existing Conditions,024113,SiteDemolition,0'' Portland Cement Contrete Removal,True,pcc,,,NON_FAA,fuzzy_token_set,100.0,mapped,False
2023D018,0001,Mobilization (Item C-105),C-105,C-105,Mobilization,LS,,,,,,False,no_faa_catalog_equivalent,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D018,0001,Sweeper (Section 012200),012200,012200,Sweeper,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D018,0002,Asphalt Surface Treatment (Item P-608),P-608,P-608,Asphalt Surface Treatment,SY,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D018,0002,Work Zone and Traffic Control (Section 012200),012200,012200,Work Zone and Traffic Control,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D018,0003,Mobilization (Item C-105),C-105,C-105,Mobilization,LS,,,,,,False,no_faa_catalog_equivalent,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D018,0003,Surface Preparation - Remove Existing Markings (Item P-620),P-620,P-620,Surface Preparation - Remove Existing Markings,SF,560620 Reflective Media,56 Miscellaneous FAA,560620,Runway and Taxiway Painting (P-620),Reflective Media,True,standard_slicer,,AC,FAA,spec_pool_overlap_fallback,52.94,mapped,True
2023D018,0004,Marking (Item P-620),P-620,P-620,Marking,SF,560620 Initial Pavement Marking,56 Miscellaneous FAA,560620,Runway and Taxiway Painting (P-620),Initial Pavement Marking,True,standard_slicer,,,FAA,fuzzy_token_set,100.0,mapped,False
2023D018,0004,Runway and High Speed Exit Taxiway Friction Testing (Item P-608),P-608,P-608,Runway and High Speed Exit Taxiway Friction Testing,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D018,0005,Asphalt Surface Treatment (Item P-608),P-608,P-608,Asphalt Surface Treatment,SY,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D018,0005,Temporary Runway and Taxiway Marking (Item P-620),P-620,P-620,Temporary Runway and Taxiway Marking,SF,560620 Temporary Pavement Marking,56 Miscellaneous FAA,560620,Runway and Taxiway Painting (P-620),Temporary Pavement Marking,True,standard_slicer,,,FAA,fuzzy_token_set,79.07,mapped,False
2023D018,0006,Reflective Media (Item P-620),P-620,P-620,Reflective Media,LB,560620 Reflective Media,56 Miscellaneous FAA,560620,Runway and Taxiway Painting (P-620),Reflective Media,True,standard_slicer,,,FAA,fuzzy_token_set,100.0,mapped,False
2023D018,0006,Surface Preparation - Remove Existing Markings (Item P-620),P-620,P-620,Surface Preparation - Remove Existing Markings,SF,560620 Reflective Media,56 Miscellaneous FAA,560620,Runway and Taxiway Painting (P-620),Reflective Media,True,standard_slicer,,AC,FAA,spec_pool_overlap_fallback,52.94,mapped,True
2023D018,0007,Marking (Item P-620),P-620,P-620,Marking,SF,560620 Initial Pavement Marking,56 Miscellaneous FAA,560620,Runway and Taxiway Painting (P-620),Initial Pavement Marking,True,standard_slicer,,,FAA,fuzzy_token_set,100.0,mapped,False
2023D018,0008,Temporary Runway and Taxiway Marking (Item P-620),P-620,P-620,Temporary Runway and Taxiway Marking,SF,560620 Temporary Pavement Marking,56 Miscellaneous FAA,560620,Runway and Taxiway Painting (P-620),Temporary Pavement Marking,True,standard_slicer,,,FAA,fuzzy_token_set,79.07,mapped,False
2023D018,0009,Reflective Media (Item P-620),P-620,P-620,Reflective Media,LB,560620 Reflective Media,56 Miscellaneous FAA,560620,Runway and Taxiway Painting (P-620),Reflective Media,True,standard_slicer,,,FAA,fuzzy_token_set,100.0,mapped,False
2023D025,0001,"Mobilization, Surveying, Cleanup, and Demobilization (Section 012200)",012200,012200,"Mobilization, Surveying, Cleanup, and Demobilization",LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D025,0002,Sweeper (Section 012200),012200,012200,Sweeper,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D025,0003,Work Zone and Traffic Control (Section 012200),012200,012200,Work Zone and Traffic Control,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2023D025,0004,Escort (Section 012200),012200,012200,Escort,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
