project_id,bid_schedule_id,pay_item_id,bidder_id,line_no,quantity,unit_code,unit_price,total_price,total_price_calc,source_sheet,row_index,parse_confidence
2813578467267,247919761799643,84163774379758,37638004524146,0022,38600.0,CY,18.0,694800.0,694800.0,Bid Tabulation,29,0.95
2813578467267,247919761799643,84163774379758,274266078181820,0022,38600.0,CY,57.5,2219500.0,2219500.0,Bid Tabulation,29,0.95
2813578467267,247919761799643,240394696026279,87291211230064,0023,2500.0,CY,80.0,200000.0,200000.0,Bid Tabulation,30,0.95
2813578467267,247919761799643,240394696026279,146948468913677,0023,2500.0,CY,100.0,250000.0,250000.0,Bid Tabulation,30,0.95
2813578467267,247919761799643,240394696026279,37638004524146,0023,2500.0,CY,100.0,250000.0,250000.0,Bid Tabulation,30,0.95
2813578467267,247919761799643,240394696026279,274266078181820,0023,2500.0,CY,64.75,161875.0,161875.0,Bid Tabulation,30,0.95
2813578467267,247919761799643,185951165093888,87291211230064,0024,1000.0,CY,70.0,70000.0,70000.0,Bid Tabulation,31,0.95
2813578467267,247919761799643,185951165093888,146948468913677,0024,1000.0,CY,95.0,95000.0,95000.0,Bid Tabulation,31,0.95
2813578467267,247919761799643,185951165093888,37638004524146,0024,1000.0,CY,125.0,125000.0,125000.0,Bid Tabulation,31,0.95
2813578467267,247919761799643,185951165093888,274266078181820,0024,1000.0,CY,80.0,80000.0,80000.0,Bid Tabulation,31,0.95
2813578467267,247919761799643,237550834368524,87291211230064,0025,11000.0,CY,47.0,517000.0,517000.0,Bid Tabulation,32,0.95
2813578467267,247919761799643,237550834368524,146948468913677,0025,11000.0,CY,18.0,198000.0,198000.0,Bid Tabulation,32,0.95
2813578467267,247919761799643,237550834368524,37638004524146,0025,11000.0,CY,35.0,385000.0,385000.0,Bid Tabulation,32,0.95
2813578467267,247919761799643,237550834368524,274266078181820,0025,11000.0,CY,32.5,357500.0,357500.0,Bid Tabulation,32,0.95
2813578467267,247919761799643,17904898420923,87291211230064,0026,228.0,CY,275.0,62700.0,62700.0,Bid Tabulation,33,0.95
2813578467267,247919761799643,17904898420923,146948468913677,0026,228.0,CY,200.0,45600.0,45600.0,Bid Tabulation,33,0.95
2813578467267,247919761799643,17904898420923,37638004524146,0026,228.0,CY,330.0,75240.0,75240.0,Bid Tabulation,33,0.95
2813578467267,247919761799643,17904898420923,274266078181820,0026,228.0,CY,291.5,66462.0,66462.0,Bid Tabulation,33,0.95
2813578467267,247919761799643,263822857992414,87291211230064,0027,1000.0,CY,81.0,81000.0,81000.0,Bid Tabulation,34,0.95
2813578467267,247919761799643,263822857992414,146948468913677,0027,1000.0,CY,55.0,55000.0,55000.0,Bid Tabulation,34,0.95
2813578467267,247919761799643,263822857992414,37638004524146,0027,1000.0,CY,80.0,80000.0,80000.0,Bid Tabulation,34,0.95
2813578467267,247919761799643,263822857992414,274266078181820,0027,1000.0,CY,43.25,43250.0,43250.0,Bid Tabulation,34,0.95
2813578467267,247919761799643,158957622616475,87291211230064,0028,9700.0,CY,96.0,931200.0,931200.0,Bid Tabulation,35,0.95
2813578467267,247919761799643,158957622616475,146948468913677,0028,9700.0,CY,85.0,824500.0,824500.0,Bid Tabulation,35,0.95
2813578467267,247919761799643,158957622616475,37638004524146,0028,9700.0,CY,102.0,989400.0,989400.0,Bid Tabulation,35,0.95
2813578467267,247919761799643,158957622616475,274266078181820,0028,9700.0,CY,80.0,776000.0,776000.0,Bid Tabulation,35,0.95
2813578467267,247919761799643,146985227040784,87291211230064,0029,12800.0,SY,2.0,25600.0,25600.0,Bid Tabulation,36,0.95
2813578467267,247919761799643,146985227040784,146948468913677,0029,12800.0,SY,1.0,12800.0,12800.0,Bid Tabulation,36,0.95
2813578467267,247919761799643,146985227040784,37638004524146,0029,12800.0,SY,1.9,24320.0,24320.0,Bid Tabulation,36,0.95
2813578467267,247919761799643,146985227040784,274266078181820,0029,12800.0,SY,2.75,35200.0,35200.0,Bid Tabulation,36,0.95
2813578467267,247919761799643,44295426995838,87291211230064,0030,2900.0,TON,160.0,464000.0,464000.0,Bid Tabulation,37,0.95
2813578467267,247919761799643,44295426995838,146948468913677,0030,2900.0,TON,140.0,406000.0,406000.0,Bid Tabulation,37,0.95
2813578467267,247919761799643,44295426995838,37638004524146,0030,2900.0,TON,145.0,420500.0,420500.0,Bid Tabulation,37,0.95
2813578467267,247919761799643,44295426995838,274266078181820,0030,2900.0,TON,167.5,485750.0,485750.0,Bid Tabulation,37,0.95
2813578467267,247919761799643,82311683034985,87291211230064,0031,3600.0,TON,160.0,576000.0,576000.0,Bid Tabulation,38,0.95
2813578467267,247919761799643,82311683034985,146948468913677,0031,3600.0,TON,140.0,504000.0,504000.0,Bid Tabulation,38,0.95
2813578467267,247919761799643,82311683034985,37638004524146,0031,3600.0,TON,145.0,522000.0,522000.0,Bid Tabulation,38,0.95
2813578467267,247919761799643,82311683034985,274266078181820,0031,3600.0,TON,167.5,603000.0,603000.0,Bid Tabulation,38,0.95
2813578467267,247919761799643,99818813134661,87291211230064,0032,2200.0,GAL,2.25,4950.0,4950.0,Bid Tabulation,39,0.95
2813578467267,247919761799643,99818813134661,146948468913677,0032,2200.0,GAL,2.0,4400.0,4400.0,Bid Tabulation,39,0.95
2813578467267,247919761799643,99818813134661,37638004524146,0032,2200.0,GAL,2.1,4620.0,4620.0,Bid Tabulation,39,0.95
2813578467267,247919761799643,99818813134661,274266078181820,0032,2200.0,GAL,5.5,12100.0,12100.0,Bid Tabulation,39,0.95
2813578467267,247919761799643,267477056244737,87291211230064,0033,20.0,GAL,120.0,2400.0,2400.0,Bid Tabulation,40,0.95
2813578467267,247919761799643,267477056244737,146948468913677,0033,20.0,GAL,100.0,2000.0,2000.0,Bid Tabulation,40,0.95
2813578467267,247919761799643,267477056244737,37638004524146,0033,20.0,GAL,102.0,2040.0,2040.0,Bid Tabulation,40,0.95
2813578467267,247919761799643,267477056244737,274266078181820,0033,20.0,GAL,259.25,5185.0,5185.0,Bid Tabulation,40,0.95
2813578467267,247919761799643,278004594764513,87291211230064,0034,40.0,GAL,235.0,9400.0,9400.0,Bid Tabulation,41,0.95
2813578467267,247919761799643,278004594764513,146948468913677,0034,40.0,GAL,200.0,8000.0,8000.0,Bid Tabulation,41,0.95
2813578467267,247919761799643,278004594764513,37638004524146,0034,40.0,GAL,206.0,8240.0,8240.0,Bid Tabulation,41,0.95
2813578467267,247919761799643,278004594764513,274266078181820,0034,40.0,GAL,280.75,11230.0,11230.0,Bid Tabulation,41,0.95
2813578467267,247919761799643,82751625301445,87291211230064,0035,40.0,CY,870.0,34800.0,34800.0,Bid Tabulation,42,0.95
2813578467267,247919761799643,82751625301445,146948468913677,0035,40.0,CY,580.0,23200.0,23200.0,Bid Tabulation,42,0.95
2813578467267,247919761799643,82751625301445,37638004524146,0035,40.0,CY,1450.0,58000.0,58000.0,Bid Tabulation,42,0.95
2813578467267,247919761799643,82751625301445,274266078181820,0035,40.0,CY,324.0,12960.0,12960.0,Bid Tabulation,42,0.95
2813578467267,247919761799643,21393516846973,87291211230064,0036,40800.0,SF,0.14,5712.000000000001,5712.000000000001,Bid Tabulation,43,0.95
2813578467267,247919761799643,21393516846973,146948468913677,0036,40800.0,SF,0.12,4896.0,4896.0,Bid Tabulation,43,0.95
2813578467267,247919761799643,21393516846973,37638004524146,0036,40800.0,SF,0.12,4896.0,4896.0,Bid Tabulation,43,0.95
2813578467267,247919761799643,21393516846973,274266078181820,0036,40800.0,SF,0.55,22440.0,22440.0,Bid Tabulation,43,0.95
2813578467267,247919761799643,36965298373920,87291211230064,0037,38500.0,SF,0.71,27335.0,27335.0,Bid Tabulation,44,0.95
2813578467267,247919761799643,36965298373920,146948468913677,0037,38500.0,SF,1.36,52360.00000000001,52360.00000000001,Bid Tabulation,44,0.95
2813578467267,247919761799643,36965298373920,37638004524146,0037,38500.0,SF,0.63,24255.0,24255.0,Bid Tabulation,44,0.95
2813578467267,247919761799643,36965298373920,274266078181820,0037,38500.0,SF,2.0,77000.0,77000.0,Bid Tabulation,44,0.95
2813578467267,247919761799643,264875964740906,87291211230064,0038,40800.0,SF,1.09,44472.0,44472.0,Bid Tabulation,45,0.95
2813578467267,247919761799643,264875964740906,146948468913677,0038,40800.0,SF,0.94,38352.0,38352.0,Bid Tabulation,45,0.95
2813578467267,247919761799643,264875964740906,37638004524146,0038,40800.0,SF,0.98,39984.0,39984.0,Bid Tabulation,45,0.95
2813578467267,247919761799643,264875964740906,274266078181820,0038,40800.0,SF,2.25,91800.0,91800.0,Bid Tabulation,45,0.95
2813578467267,247919761799643,40951825713365,87291211230064,0039,2500.0,LB,0.69,1724.9999999999998,1724.9999999999998,Bid Tabulation,46,0.95
2813578467267,247919761799643,40951825713365,146948468913677,0039,2500.0,LB,0.6,1500.0,1500.0,Bid Tabulation,46,0.95
2813578467267,247919761799643,40951825713365,37638004524146,0039,2500.0,LB,0.62,1550.0,1550.0,Bid Tabulation,46,0.95
2813578467267,247919761799643,40951825713365,274266078181820,0039,2500.0,LB,3.25,8125.0,8125.0,Bid Tabulation,46,0.95
2813578467267,247919761799643,99762624210745,87291211230064,0040,21800.0,SF,0.46,10028.0,10028.0,Bid Tabulation,47,0.95
2813578467267,247919761799643,99762624210745,146948468913677,0040,21800.0,SF,1.15,25070.0,25070.0,Bid Tabulation,47,0.95
2813578467267,247919761799643,99762624210745,37638004524146,0040,21800.0,SF,0.42,9156.0,9156.0,Bid Tabulation,47,0.95
2813578467267,247919761799643,99762624210745,274266078181820,0040,21800.0,SF,4.5,98100.0,98100.0,Bid Tabulation,47,0.95
2813578467267,247919761799643,166783058536459,87291211230064,0041,137.0,LF,72.0,9864.0,9864.0,Bid Tabulation,48,0.95
2813578467267,247919761799643,166783058536459,146948468913677,0041,137.0,LF,130.0,17810.0,17810.0,Bid Tabulation,48,0.95
2813578467267,247919761799643,166783058536459,37638004524146,0041,137.0,LF,77.0,10549.0,10549.0,Bid Tabulation,48,0.95
2813578467267,247919761799643,166783058536459,274266078181820,0041,137.0,LF,180.0,24660.0,24660.0,Bid Tabulation,48,0.95
2813578467267,247919761799643,50859947957422,87291211230064,0042,77.0,LF,72.0,5544.0,5544.0,Bid Tabulation,49,0.95
2813578467267,247919761799643,50859947957422,146948468913677,0042,77.0,LF,110.0,8470.0,8470.0,Bid Tabulation,49,0.95
2813578467267,247919761799643,50859947957422,37638004524146,0042,77.0,LF,140.0,10780.0,10780.0,Bid Tabulation,49,0.95
2813578467267,247919761799643,50859947957422,274266078181820,0042,77.0,LF,200.0,15400.0,15400.0,Bid Tabulation,49,0.95
2813578467267,247919761799643,82049617083739,87291211230064,0043,1080.0,LF,150.0,162000.0,162000.0,Bid Tabulation,50,0.95
2813578467267,247919761799643,82049617083739,146948468913677,0043,1080.0,LF,200.0,216000.0,216000.0,Bid Tabulation,50,0.95
2813578467267,247919761799643,82049617083739,37638004524146,0043,1080.0,LF,156.0,168480.0,168480.0,Bid Tabulation,50,0.95
2813578467267,247919761799643,82049617083739,274266078181820,0043,1080.0,LF,280.0,302400.0,302400.0,Bid Tabulation,50,0.95
2813578467267,247919761799643,133321165075445,87291211230064,0044,69.0,LF,150.0,10350.0,10350.0,Bid Tabulation,51,0.95
2813578467267,247919761799643,133321165075445,146948468913677,0044,69.0,LF,184.0,12696.0,12696.0,Bid Tabulation,51,0.95
2813578467267,247919761799643,133321165075445,37638004524146,0044,69.0,LF,177.0,12213.0,12213.0,Bid Tabulation,51,0.95
2813578467267,247919761799643,133321165075445,274266078181820,0044,69.0,LF,220.0,15180.0,15180.0,Bid Tabulation,51,0.95
2813578467267,247919761799643,144399626421405,87291211230064,0045,151.0,LF,165.0,24915.0,24915.0,Bid Tabulation,52,0.95
2813578467267,247919761799643,144399626421405,146948468913677,0045,151.0,LF,229.0,34579.0,34579.0,Bid Tabulation,52,0.95
2813578467267,247919761799643,144399626421405,37638004524146,0045,151.0,LF,203.0,30653.0,30653.0,Bid Tabulation,52,0.95
2813578467267,247919761799643,144399626421405,274266078181820,0045,151.0,LF,240.0,36240.0,36240.0,Bid Tabulation,52,0.95
2813578467267,247919761799643,151710711947510,87291211230064,0046,1.0,LS,1380000.0,1380000.0,1380000.0,Bid Tabulation,53,0.95
2813578467267,247919761799643,151710711947510,146948468913677,0046,1.0,LS,1387691.0,1387691.0,1387691.0,Bid Tabulation,53,0.95
2813578467267,247919761799643,151710711947510,37638004524146,0046,1.0,LS,1635000.0,1635000.0,1635000.0,Bid Tabulation,53,0.95
2813578467267,247919761799643,151710711947510,274266078181820,0046,1.0,LS,816150.0,816150.0,816150.0,Bid Tabulation,53,0.95
2813578467267,247919761799643,125851928792862,87291211230064,0047,1309.0,LF,50.0,65450.0,65450.0,Bid Tabulation,54,0.95
2813578467267,247919761799643,125851928792862,146948468913677,0047,1309.0,LF,42.0,54978.0,54978.0,Bid Tabulation,54,0.95
2813578467267,247919761799643,125851928792862,37638004524146,0047,1309.0,LF,45.0,58905.0,58905.0,Bid Tabulation,54,0.95
2813578467267,247919761799643,125851928792862,274266078181820,0047,1309.0,LF,70.0,91630.0,91630.0,Bid Tabulation,54,0.95
2813578467267,247919761799643,202484725969373,87291211230064,0048,2.0,EACH,9300.0,18600.0,18600.0,Bid Tabulation,55,0.95
2813578467267,247919761799643,202484725969373,146948468913677,0048,2.0,EACH,8500.0,17000.0,17000.0,Bid Tabulation,55,0.95
2813578467267,247919761799643,202484725969373,37638004524146,0048,2.0,EACH,9800.0,19600.0,19600.0,Bid Tabulation,55,0.95
2813578467267,247919761799643,202484725969373,274266078181820,0048,2.0,EACH,9000.0,18000.0,18000.0,Bid Tabulation,55,0.95
2813578467267,247919761799643,218101485209339,87291211230064,0049,2.0,EACH,7000.0,14000.0,14000.0,Bid Tabulation,56,0.95
2813578467267,247919761799643,218101485209339,146948468913677,0049,2.0,EACH,7000.0,14000.0,14000.0,Bid Tabulation,56,0.95
2813578467267,247919761799643,218101485209339,37638004524146,0049,2.0,EACH,7300.0,14600.0,14600.0,Bid Tabulation,56,0.95
2813578467267,247919761799643,218101485209339,274266078181820,0049,2.0,EACH,5000.0,10000.0,10000.0,Bid Tabulation,56,0.95
2813578467267,247919761799643,72139791033276,87291211230064,0050,1100.0,CY,17.0,18700.0,18700.0,Bid Tabulation,57,0.95
2813578467267,247919761799643,72139791033276,146948468913677,0050,1100.0,CY,32.0,35200.0,35200.0,Bid Tabulation,57,0.95
2813578467267,247919761799643,72139791033276,37638004524146,0050,1100.0,CY,106.0,116600.0,116600.0,Bid Tabulation,57,0.95
2813578467267,247919761799643,72139791033276,274266078181820,0050,1100.0,CY,27.0,29700.0,29700.0,Bid Tabulation,57,0.95
2813578467267,247919761799643,6202716589824,87291211230064,0051,310.0,CY,923.0,286130.0,286130.0,Bid Tabulation,58,0.95
2813578467267,247919761799643,6202716589824,146948468913677,0051,310.0,CY,1170.0,362700.0,362700.0,Bid Tabulation,58,0.95
2813578467267,247919761799643,6202716589824,37638004524146,0051,310.0,CY,1200.0,372000.0,372000.0,Bid Tabulation,58,0.95
2813578467267,247919761799643,6202716589824,274266078181820,0051,310.0,CY,1078.0,334180.0,334180.0,Bid Tabulation,58,0.95
2813578467267,247919761799643,106270110274649,87291211230064,0052,29300.0,LB,1.85,54205.0,54205.0,Bid Tabulation,59,0.95
2813578467267,247919761799643,106270110274649,146948468913677,0052,29300.0,LB,5.0,146500.0,146500.0,Bid Tabulation,59,0.95
2813578467267,247919761799643,106270110274649,37638004524146,0052,29300.0,LB,5.15,150895.0,150895.0,Bid Tabulation,59,0.95
2813578467267,247919761799643,106270110274649,274266078181820,0052,29300.0,LB,2.0,58600.0,58600.0,Bid Tabulation,59,0.95
2813578467267,247919761799643,82298476236816,87291211230064,0053,17.0,ACRE,4000.0,68000.0,68000.0,Bid Tabulation,60,0.95
2813578467267,247919761799643,82298476236816,146948468913677,0053,17.0,ACRE,3600.0,61200.0,61200.0,Bid Tabulation,60,0.95
2813578467267,247919761799643,82298476236816,37638004524146,0053,17.0,ACRE,3700.0,62900.0,62900.0,Bid Tabulation,60,0.95
2813578467267,247919761799643,82298476236816,274266078181820,0053,17.0,ACRE,3780.0,64260.0,64260.0,Bid Tabulation,60,0.95
2813578467267,247919761799643,157483808709429,87291211230064,0054,5000.0,CY,15.0,75000.0,75000.0,Bid Tabulation,61,0.95
2813578467267,247919761799643,157483808709429,146948468913677,0054,5000.0,CY,15.0,75000.0,75000.0,Bid Tabulation,61,0.95
2813578467267,247919761799643,157483808709429,37638004524146,0054,5000.0,CY,28.0,140000.0,140000.0,Bid Tabulation,61,0.95
2813578467267,247919761799643,157483808709429,274266078181820,0054,5000.0,CY,21.75,108750.0,108750.0,Bid Tabulation,61,0.95
