Bid_ID,Item_ID,Contractor Name,Unit Price,Total Price,Is_Winner,Rank
6083,611,K & E EXCAVATING INC.,90000.0,90000.0,True,1
6084,611,KERR CONTRACTORS OREGON LCC,200000.0,200000.0,True,3
6085,611,KODIAK PACIFIC CONSTRUCTION,135000.0,135000.0,True,2
6086,612,ENGINEER'S ESTIMATE,50000.0,50000.0,False,
6087,612,K & E EXCAVATING INC.,170000.0,170000.0,True,3
6088,612,KERR CONTRACTORS OREGON LCC,75000.0,75000.0,True,2
6089,612,KODIAK PACIFIC CONSTRUCTION,25000.0,25000.0,True,1
6090,613,ENGINEER'S ESTIMATE,100.0,1200.0,False,
6091,613,K & E EXCAVATING INC.,250.0,3000.0,True,3
6092,613,KERR CONTRACTORS OREGON LCC,95.0,1140.0,True,2
6093,613,KODIAK PACIFIC CONSTRUCTION,88.0,1056.0,True,1
6094,614,ENGINEER'S ESTIMATE,90000.0,90000.0,False,
6095,614,K & E EXCAVATING INC.,20000.0,20000.0,True,1
6096,614,KERR CONTRACTORS OREGON LCC,20000.0,20000.0,True,1
6097,614,KODIAK PACIFIC CONSTRUCTION,33500.0,33500.0,True,2
6098,615,ENGINEER'S ESTIMATE,500.0,3000.0,False,
6099,615,K & E EXCAVATING INC.,500.0,3000.0,True,2
6100,615,KERR CONTRACTORS OREGON LCC,750.0,4500.0,True,3
6101,615,KODIAK PACIFIC CONSTRUCTION,485.0,2910.0,True,1
6102,616,ENGINEER'S ESTIMATE,2.5,250.0,False,
6103,616,K & E EXCAVATING INC.,4.0,400.0,True,1
6104,616,KERR CONTRACTORS OREGON LCC,4.0,400.0,True,1
6105,616,KODIAK PACIFIC CONSTRUCTION,8.5,850.0,True,2
6106,617,ENGINEER'S ESTIMATE,135.0,1890.0,False,
6107,617,K & E EXCAVATING INC.,70.0,980.0,True,1
6108,617,KERR CONTRACTORS OREGON LCC,110.0,1540.0,True,3
6109,617,KODIAK PACIFIC CONSTRUCTION,100.0,1400.0,True,2
6110,618,ENGINEER'S ESTIMATE,4.5,22500.0,False,
6111,618,K & E EXCAVATING INC.,3.75,18750.0,True,1
6112,618,KERR CONTRACTORS OREGON LCC,3.75,18750.0,True,1
6113,618,KODIAK PACIFIC CONSTRUCTION,3.9,19500.0,True,2
6114,619,ENGINEER'S ESTIMATE,5400.0,5400.0,False,
6115,619,K & E EXCAVATING INC.,9500.0,9500.0,True,3
6116,619,KERR CONTRACTORS OREGON LCC,8200.0,8200.0,True,1
6117,619,KODIAK PACIFIC CONSTRUCTION,8400.0,8400.0,True,2
6118,620,ENGINEER'S ESTIMATE,540.0,7020.0,False,
6119,620,K & E EXCAVATING INC.,90.0,1170.0,True,2
6120,620,KERR CONTRACTORS OREGON LCC,160.0,2080.0,True,3
6121,620,KODIAK PACIFIC CONSTRUCTION,85.0,1105.0,True,1
6122,621,ENGINEER'S ESTIMATE,10800.0,32400.0,False,
6123,621,K & E EXCAVATING INC.,3150.0,9450.0,True,2
6124,621,KERR CONTRACTORS OREGON LCC,4100.0,12300.0,True,3
6125,621,KODIAK PACIFIC CONSTRUCTION,3000.0,9000.0,True,1
6126,622,ENGINEER'S ESTIMATE,3.0,900.0,False,
6127,622,K & E EXCAVATING INC.,9.0,2700.0,True,1
6128,622,KERR CONTRACTORS OREGON LCC,9.0,2700.0,True,1
6129,622,KODIAK PACIFIC CONSTRUCTION,9.2,2760.0,True,2
6130,623,ENGINEER'S ESTIMATE,5.5,42900.0,False,
6131,623,K & E EXCAVATING INC.,3.5,27300.0,True,1
6132,623,KERR CONTRACTORS OREGON LCC,3.5,27300.0,True,1
6133,623,KODIAK PACIFIC CONSTRUCTION,3.6,28080.0,True,2
6134,624,ENGINEER'S ESTIMATE,991313.0,991313.0,False,
6135,624,K & E EXCAVATING INC.,890000.0,890000.0,True,3
6136,624,KERR CONTRACTORS OREGON LCC,857490.0,857490.0,True,2
6137,624,KODIAK PACIFIC CONSTRUCTION,850000.0,850000.0,True,1
6138,625,ENGINEER'S ESTIMATE,5.5,43450.0,False,
6139,625,K & E EXCAVATING INC.,3.75,29625.0,True,3
6140,625,KERR CONTRACTORS OREGON LCC,3.0,23700.0,True,1
6141,625,KODIAK PACIFIC CONSTRUCTION,3.2,25280.0,True,2
6142,626,ENGINEER'S ESTIMATE,6.5,26650.0,False,
6143,626,K & E EXCAVATING INC.,5.0,20500.0,True,2
6144,626,KERR CONTRACTORS OREGON LCC,5.0,20500.0,True,2
6145,626,KODIAK PACIFIC CONSTRUCTION,3.8,15580.0,True,1
6146,627,ENGINEER'S ESTIMATE,8.75,36750.0,False,
6147,627,K & E EXCAVATING INC.,9.5,39900.0,True,3
6148,627,KERR CONTRACTORS OREGON LCC,9.0,37800.0,True,1
6149,627,KODIAK PACIFIC CONSTRUCTION,9.25,38850.0,True,2
6150,628,ENGINEER'S ESTIMATE,4.5,22050.0,False,
6151,628,K & E EXCAVATING INC.,2.75,13475.0,True,2
6152,628,KERR CONTRACTORS OREGON LCC,2.5,12250.0,True,1
6153,628,KODIAK PACIFIC CONSTRUCTION,2.75,13475.0,True,2
6154,629,ENGINEER'S ESTIMATE,4.5,18000.0,False,
6155,629,K & E EXCAVATING INC.,3.25,13000.0,True,1
6156,629,KERR CONTRACTORS OREGON LCC,5.0,20000.0,True,3
6157,629,KODIAK PACIFIC CONSTRUCTION,3.3,13200.0,True,2
6158,630,ENGINEER'S ESTIMATE,75000.0,75000.0,False,
6159,630,K & E EXCAVATING INC.,95000.0,95000.0,True,3
6160,630,KERR CONTRACTORS OREGON LCC,31900.0,31900.0,True,1
6161,630,KODIAK PACIFIC CONSTRUCTION,35000.0,35000.0,True,2
6162,631,ENGINEER'S ESTIMATE,57.5,2219500.0,False,
6163,631,K & E EXCAVATING INC.,15.0,579000.0,True,1
6164,631,KERR CONTRACTORS OREGON LCC,18.0,694800.0,True,2
6165,631,KODIAK PACIFIC CONSTRUCTION,18.0,694800.0,True,2
6166,632,ENGINEER'S ESTIMATE,64.75,161875.0,False,
6167,632,K & E EXCAVATING INC.,80.0,200000.0,True,1
6168,632,KERR CONTRACTORS OREGON LCC,100.0,250000.0,True,2
6169,632,KODIAK PACIFIC CONSTRUCTION,100.0,250000.0,True,2
6170,633,ENGINEER'S ESTIMATE,80.0,80000.0,False,
6171,633,K & E EXCAVATING INC.,70.0,70000.0,True,1
6172,633,KERR CONTRACTORS OREGON LCC,95.0,95000.0,True,2
6173,633,KODIAK PACIFIC CONSTRUCTION,125.0,125000.0,True,3
6174,634,ENGINEER'S ESTIMATE,32.5,357500.0,False,
6175,634,K & E EXCAVATING INC.,47.0,517000.0,True,3
6176,634,KERR CONTRACTORS OREGON LCC,18.0,198000.0,True,1
6177,634,KODIAK PACIFIC CONSTRUCTION,35.0,385000.0,True,2
6178,635,ENGINEER'S ESTIMATE,291.5,66462.0,False,
6179,635,K & E EXCAVATING INC.,275.0,62700.0,True,2
6180,635,KERR CONTRACTORS OREGON LCC,200.0,45600.0,True,1
6181,635,KODIAK PACIFIC CONSTRUCTION,330.0,75240.0,True,3
6182,636,ENGINEER'S ESTIMATE,43.25,43250.0,False,
6183,636,K & E EXCAVATING INC.,81.0,81000.0,True,3
6184,636,KERR CONTRACTORS OREGON LCC,55.0,55000.0,True,1
6185,636,KODIAK PACIFIC CONSTRUCTION,80.0,80000.0,True,2
6186,637,ENGINEER'S ESTIMATE,80.0,776000.0,False,
6187,637,K & E EXCAVATING INC.,96.0,931200.0,True,2
6188,637,KERR CONTRACTORS OREGON LCC,85.0,824500.0,True,1
6189,637,KODIAK PACIFIC CONSTRUCTION,102.0,989400.0,True,3
6190,638,ENGINEER'S ESTIMATE,2.75,35200.0,False,
6191,638,K & E EXCAVATING INC.,2.0,25600.0,True,3
6192,638,KERR CONTRACTORS OREGON LCC,1.0,12800.0,True,1
6193,638,KODIAK PACIFIC CONSTRUCTION,1.9,24320.0,True,2
6194,639,ENGINEER'S ESTIMATE,167.5,485750.0,False,
6195,639,K & E EXCAVATING INC.,160.0,464000.0,True,3
6196,639,KERR CONTRACTORS OREGON LCC,140.0,406000.0,True,1
6197,639,KODIAK PACIFIC CONSTRUCTION,145.0,420500.0,True,2
6198,640,ENGINEER'S ESTIMATE,167.5,603000.0,False,
6199,640,K & E EXCAVATING INC.,160.0,576000.0,True,3
6200,640,KERR CONTRACTORS OREGON LCC,140.0,504000.0,True,1
6201,640,KODIAK PACIFIC CONSTRUCTION,145.0,522000.0,True,2
6202,641,ENGINEER'S ESTIMATE,5.5,12100.0,False,
6203,641,K & E EXCAVATING INC.,2.25,4950.0,True,3
6204,641,KERR CONTRACTORS OREGON LCC,2.0,4400.0,True,1
6205,641,KODIAK PACIFIC CONSTRUCTION,2.1,4620.0,True,2
6206,642,ENGINEER'S ESTIMATE,259.25,5185.0,False,
6207,642,K & E EXCAVATING INC.,120.0,2400.0,True,3
6208,642,KERR CONTRACTORS OREGON LCC,100.0,2000.0,True,1
6209,642,KODIAK PACIFIC CONSTRUCTION,102.0,2040.0,True,2
6210,643,ENGINEER'S ESTIMATE,280.75,11230.0,False,
6211,643,K & E EXCAVATING INC.,235.0,9400.0,True,3
6212,643,KERR CONTRACTORS OREGON LCC,200.0,8000.0,True,1
6213,643,KODIAK PACIFIC CONSTRUCTION,206.0,8240.0,True,2
6214,644,ENGINEER'S ESTIMATE,324.0,12960.0,False,
6215,644,K & E EXCAVATING INC.,870.0,34800.0,True,2
6216,644,KERR CONTRACTORS OREGON LCC,580.0,23200.0,True,1
6217,644,KODIAK PACIFIC CONSTRUCTION,1450.0,58000.0,True,3
6218,645,ENGINEER'S ESTIMATE,0.55,22440.0,False,
6219,645,K & E EXCAVATING INC.,0.14,5712.000000000001,True,2
6220,645,KERR CONTRACTORS OREGON LCC,0.12,4896.0,True,1
6221,645,KODIAK PACIFIC CONSTRUCTION,0.12,4896.0,True,1
6222,646,ENGINEER'S ESTIMATE,2.0,77000.0,False,
6223,646,K & E EXCAVATING INC.,0.71,27335.0,True,2
6224,646,KERR CONTRACTORS OREGON LCC,1.36,52360.00000000001,True,3
6225,646,KODIAK PACIFIC CONSTRUCTION,0.63,24255.0,True,1
6226,647,ENGINEER'S ESTIMATE,2.25,91800.0,False,
6227,647,K & E EXCAVATING INC.,1.09,44472.0,True,3
6228,647,KERR CONTRACTORS OREGON LCC,0.94,38352.0,True,1
6229,647,KODIAK PACIFIC CONSTRUCTION,0.98,39984.0,True,2
6230,648,ENGINEER'S ESTIMATE,3.25,8125.0,False,
6231,648,K & E EXCAVATING INC.,0.69,1724.9999999999998,True,3
6232,648,KERR CONTRACTORS OREGON LCC,0.6,1500.0,True,1
6233,648,KODIAK PACIFIC CONSTRUCTION,0.62,1550.0,True,2
6234,649,ENGINEER'S ESTIMATE,4.5,98100.0,False,
6235,649,K & E EXCAVATING INC.,0.46,10028.0,True,2
6236,649,KERR CONTRACTORS OREGON LCC,1.15,25070.0,True,3
6237,649,KODIAK PACIFIC CONSTRUCTION,0.42,9156.0,True,1
6238,650,ENGINEER'S ESTIMATE,180.0,24660.0,False,
6239,650,K & E EXCAVATING INC.,72.0,9864.0,True,1
6240,650,KERR CONTRACTORS OREGON LCC,130.0,17810.0,True,3
6241,650,KODIAK PACIFIC CONSTRUCTION,77.0,10549.0,True,2
6242,651,ENGINEER'S ESTIMATE,200.0,15400.0,False,
6243,651,K & E EXCAVATING INC.,72.0,5544.0,True,1
6244,651,KERR CONTRACTORS OREGON LCC,110.0,8470.0,True,2
6245,651,KODIAK PACIFIC CONSTRUCTION,140.0,10780.0,True,3
6246,652,ENGINEER'S ESTIMATE,280.0,302400.0,False,
6247,652,K & E EXCAVATING INC.,150.0,162000.0,True,1
6248,652,KERR CONTRACTORS OREGON LCC,200.0,216000.0,True,3
6249,652,KODIAK PACIFIC CONSTRUCTION,156.0,168480.0,True,2
6250,653,ENGINEER'S ESTIMATE,220.0,15180.0,False,
6251,653,K & E EXCAVATING INC.,150.0,10350.0,True,1
6252,653,KERR CONTRACTORS OREGON LCC,184.0,12696.0,True,3
6253,653,KODIAK PACIFIC CONSTRUCTION,177.0,12213.0,True,2
6254,654,ENGINEER'S ESTIMATE,240.0,36240.0,False,
6255,654,K & E EXCAVATING INC.,165.0,24915.0,True,1
6256,654,KERR CONTRACTORS OREGON LCC,229.0,34579.0,True,3
6257,654,KODIAK PACIFIC CONSTRUCTION,203.0,30653.0,True,2
6258,655,ENGINEER'S ESTIMATE,816150.0,816150.0,False,
6259,655,K & E EXCAVATING INC.,1380000.0,1380000.0,True,1
6260,655,KERR CONTRACTORS OREGON LCC,1387691.0,1387691.0,True,2
6261,655,KODIAK PACIFIC CONSTRUCTION,1635000.0,1635000.0,True,3
6262,656,ENGINEER'S ESTIMATE,70.0,91630.0,False,
6263,656,K & E EXCAVATING INC.,50.0,65450.0,True,3
6264,656,KERR CONTRACTORS OREGON LCC,42.0,54978.0,True,1
6265,656,KODIAK PACIFIC CONSTRUCTION,45.0,58905.0,True,2
6266,657,ENGINEER'S ESTIMATE,9000.0,18000.0,False,
6267,657,K & E EXCAVATING INC.,9300.0,18600.0,True,2
6268,657,KERR CONTRACTORS OREGON LCC,8500.0,17000.0,True,1
6269,657,KODIAK PACIFIC CONSTRUCTION,9800.0,19600.0,True,3
6270,658,ENGINEER'S ESTIMATE,5000.0,10000.0,False,
6271,658,K & E EXCAVATING INC.,7000.0,14000.0,True,1
6272,658,KERR CONTRACTORS OREGON LCC,7000.0,14000.0,True,1
6273,658,KODIAK PACIFIC CONSTRUCTION,7300.0,14600.0,True,2
6274,659,ENGINEER'S ESTIMATE,27.0,29700.0,False,
6275,659,K & E EXCAVATING INC.,17.0,18700.0,True,1
6276,659,KERR CONTRACTORS OREGON LCC,32.0,35200.0,True,2
6277,659,KODIAK PACIFIC CONSTRUCTION,106.0,116600.0,True,3
6278,660,ENGINEER'S ESTIMATE,1078.0,334180.0,False,
6279,660,K & E EXCAVATING INC.,923.0,286130.0,True,1
6280,660,KERR CONTRACTORS OREGON LCC,1170.0,362700.0,True,2
6281,660,KODIAK PACIFIC CONSTRUCTION,1200.0,372000.0,True,3
6282,661,ENGINEER'S ESTIMATE,2.0,58600.0,False,
6283,661,K & E EXCAVATING INC.,1.85,54205.0,True,1
6284,661,KERR CONTRACTORS OREGON LCC,5.0,146500.0,True,2
6285,661,KODIAK PACIFIC CONSTRUCTION,5.15,150895.0,True,3
6286,662,ENGINEER'S ESTIMATE,3780.0,64260.0,False,
6287,662,K & E EXCAVATING INC.,4000.0,68000.0,True,3
6288,662,KERR CONTRACTORS OREGON LCC,3600.0,61200.0,True,1
6289,662,KODIAK PACIFIC CONSTRUCTION,3700.0,62900.0,True,2
6290,663,ENGINEER'S ESTIMATE,21.75,108750.0,False,
6291,663,K & E EXCAVATING INC.,15.0,75000.0,True,1
6292,663,KERR CONTRACTORS OREGON LCC,15.0,75000.0,True,1
6293,663,KODIAK PACIFIC CONSTRUCTION,28.0,140000.0,True,2
6294,664,ENGINEER'S ESTIMATE,54.0,259200.0,False,
6295,664,K & E EXCAVATING INC.,50.0,240000.0,True,2
6296,664,KERR CONTRACTORS OREGON LCC,49.5,237600.0,True,1
6297,664,KODIAK PACIFIC CONSTRUCTION,50.0,240000.0,True,2
6298,665,ENGINEER'S ESTIMATE,100.0,100000.0,False,
6299,665,K & E EXCAVATING INC.,75.0,75000.0,True,2
6300,665,KERR CONTRACTORS OREGON LCC,70.0,70000.0,True,1
6301,665,KODIAK PACIFIC CONSTRUCTION,134.0,134000.0,True,3
6302,666,ENGINEER'S ESTIMATE,1000.0,2000.0,False,
6303,666,K & E EXCAVATING INC.,1450.0,2900.0,True,1
6304,666,KERR CONTRACTORS OREGON LCC,2750.0,5500.0,True,3
6305,666,KODIAK PACIFIC CONSTRUCTION,1722.0,3444.0,True,2
6306,667,ENGINEER'S ESTIMATE,3000.0,6000.0,False,
6307,667,K & E EXCAVATING INC.,2600.0,5200.0,True,1
6308,667,KERR CONTRACTORS OREGON LCC,4300.0,8600.0,True,2
6309,667,KODIAK PACIFIC CONSTRUCTION,7455.0,14910.0,True,3
6310,668,ENGINEER'S ESTIMATE,500.0,1500.0,False,
6311,668,K & E EXCAVATING INC.,800.0,2400.0,True,2
6312,668,KERR CONTRACTORS OREGON LCC,650.0,1950.0,True,1
6313,668,KODIAK PACIFIC CONSTRUCTION,1720.0,5160.0,True,3
6314,669,ENGINEER'S ESTIMATE,2000.0,2000.0,False,
6315,669,K & E EXCAVATING INC.,2550.0,2550.0,True,2
6316,669,KERR CONTRACTORS OREGON LCC,955.0,955.0,True,1
6317,669,KODIAK PACIFIC CONSTRUCTION,2600.0,2600.0,True,3
6318,670,ENGINEER'S ESTIMATE,750.0,7500.0,False,
6319,670,K & E EXCAVATING INC.,1600.0,16000.0,True,1
6320,670,KERR CONTRACTORS OREGON LCC,1650.0,16500.0,True,2
6321,670,KODIAK PACIFIC CONSTRUCTION,2400.0,24000.0,True,3
6322,671,ENGINEER'S ESTIMATE,200.0,24000.0,False,
6323,671,K & E EXCAVATING INC.,110.0,13200.0,True,1
6324,671,KERR CONTRACTORS OREGON LCC,183.0,21960.0,True,2
6325,671,KODIAK PACIFIC CONSTRUCTION,400.0,48000.0,True,3
6326,672,ENGINEER'S ESTIMATE,100.0,75000.0,False,
6327,672,K & E EXCAVATING INC.,105.0,78750.0,True,1
6328,672,KERR CONTRACTORS OREGON LCC,153.0,114750.0,True,3
6329,672,KODIAK PACIFIC CONSTRUCTION,110.0,82500.0,True,2
6330,673,ENGINEER'S ESTIMATE,95.0,14250.0,False,
6331,673,K & E EXCAVATING INC.,127.0,19050.0,True,1
6332,673,KERR CONTRACTORS OREGON LCC,133.0,19950.0,True,2
6333,673,KODIAK PACIFIC CONSTRUCTION,195.0,29250.0,True,3
6334,674,ENGINEER'S ESTIMATE,900.0,3600.0,False,
6335,674,K & E EXCAVATING INC.,6450.0,25800.0,True,3
6336,674,KERR CONTRACTORS OREGON LCC,1130.0,4520.0,True,1
6337,674,KODIAK PACIFIC CONSTRUCTION,1250.0,5000.0,True,2
6338,675,ENGINEER'S ESTIMATE,120.0,4800.0,False,
6339,675,K & E EXCAVATING INC.,165.0,6600.0,True,2
6340,675,KERR CONTRACTORS OREGON LCC,250.0,10000.0,True,3
6341,675,KODIAK PACIFIC CONSTRUCTION,160.0,6400.0,True,1
6342,676,ENGINEER'S ESTIMATE,2.05,32800.0,False,
6343,676,K & E EXCAVATING INC.,2.9,46400.0,True,2
6344,676,KERR CONTRACTORS OREGON LCC,2.5,40000.0,True,1
6345,676,KODIAK PACIFIC CONSTRUCTION,4.5,72000.0,True,3
6346,677,ENGINEER'S ESTIMATE,1.8,3439.8,False,
6347,677,K & E EXCAVATING INC.,3.0,5733.0,True,1
6348,677,KERR CONTRACTORS OREGON LCC,3.0,5733.0,True,1
6349,677,KODIAK PACIFIC CONSTRUCTION,4.5,8599.5,True,2
6350,678,ENGINEER'S ESTIMATE,290.0,2900.0,False,
6351,678,K & E EXCAVATING INC.,255.0,2550.0,True,3
6352,678,KERR CONTRACTORS OREGON LCC,220.0,2200.0,True,1
6353,678,KODIAK PACIFIC CONSTRUCTION,230.0,2300.0,True,2
6354,679,ENGINEER'S ESTIMATE,18.0,35064.0,False,
6355,679,K & E EXCAVATING INC.,32.5,63310.0,True,2
6356,679,KERR CONTRACTORS OREGON LCC,28.0,54544.0,True,1
6357,679,KODIAK PACIFIC CONSTRUCTION,67.0,130516.0,True,3
6358,680,ENGINEER'S ESTIMATE,29.0,4640.0,False,
6359,680,K & E EXCAVATING INC.,35.0,5600.0,True,2
6360,680,KERR CONTRACTORS OREGON LCC,30.0,4800.0,True,1
6361,680,KODIAK PACIFIC CONSTRUCTION,190.0,30400.0,True,3
6362,681,ENGINEER'S ESTIMATE,29160.0,29160.0,False,
6363,681,K & E EXCAVATING INC.,33550.0,33550.0,True,2
6364,681,KERR CONTRACTORS OREGON LCC,29000.0,29000.0,True,1
6365,681,KODIAK PACIFIC CONSTRUCTION,50000.0,50000.0,True,3
6366,682,ENGINEER'S ESTIMATE,11664.0,11664.0,False,
6367,682,K & E EXCAVATING INC.,8100.0,8100.0,True,2
6368,682,KERR CONTRACTORS OREGON LCC,7000.0,7000.0,True,1
6369,682,KODIAK PACIFIC CONSTRUCTION,31500.0,31500.0,True,3
6370,683,ENGINEER'S ESTIMATE,28118.0,28118.0,False,
6371,683,K & E EXCAVATING INC.,57850.0,57850.0,True,3
6372,683,KERR CONTRACTORS OREGON LCC,50000.0,50000.0,True,2
6373,683,KODIAK PACIFIC CONSTRUCTION,6000.0,6000.0,True,1
6374,684,ENGINEER'S ESTIMATE,520444.0,520444.0,False,
6375,684,K & E EXCAVATING INC.,687150.0,687150.0,True,2
6376,684,KERR CONTRACTORS OREGON LCC,594000.0,594000.0,True,1
6377,684,KODIAK PACIFIC CONSTRUCTION,813000.0,813000.0,True,3
6378,685,ENGINEER'S ESTIMATE,5000.0,5000.0,False,
6379,685,K & E EXCAVATING INC.,2550.0,2550.0,True,2
6380,685,KERR CONTRACTORS OREGON LCC,2200.0,2200.0,True,1
6381,685,KODIAK PACIFIC CONSTRUCTION,23000.0,23000.0,True,3
6382,686,ENGINEER'S ESTIMATE,1865.0,1865.0,False,
6383,686,K & E EXCAVATING INC.,810.0,810.0,True,2
6384,686,KERR CONTRACTORS OREGON LCC,700.0,700.0,True,1
6385,686,KODIAK PACIFIC CONSTRUCTION,970.0,970.0,True,3
6386,687,ENGINEER'S ESTIMATE,1865.0,14920.0,False,
6387,687,K & E EXCAVATING INC.,810.0,6480.0,True,2
6388,687,KERR CONTRACTORS OREGON LCC,700.0,5600.0,True,1
6389,687,KODIAK PACIFIC CONSTRUCTION,1080.0,8640.0,True,3
6390,688,ENGINEER'S ESTIMATE,2080.0,4160.0,False,
6391,688,K & E EXCAVATING INC.,810.0,1620.0,True,2
6392,688,KERR CONTRACTORS OREGON LCC,700.0,1400.0,True,1
6393,688,KODIAK PACIFIC CONSTRUCTION,4200.0,8400.0,True,3
6394,689,ENGINEER'S ESTIMATE,1865.0,70870.0,False,
6395,689,K & E EXCAVATING INC.,810.0,30780.0,True,2
6396,689,KERR CONTRACTORS OREGON LCC,700.0,26600.0,True,1
6397,689,KODIAK PACIFIC CONSTRUCTION,1080.0,41040.0,True,3
6398,690,ENGINEER'S ESTIMATE,1404.0,1404.0,False,
6399,690,K & E EXCAVATING INC.,810.0,810.0,True,2
6400,690,KERR CONTRACTORS OREGON LCC,700.0,700.0,True,1
6401,690,KODIAK PACIFIC CONSTRUCTION,1080.0,1080.0,True,3
6402,691,ENGINEER'S ESTIMATE,935.0,12155.0,False,
6403,691,K & E EXCAVATING INC.,579.0,7527.0,True,2
6404,691,KERR CONTRACTORS OREGON LCC,500.0,6500.0,True,1
6405,691,KODIAK PACIFIC CONSTRUCTION,1080.0,14040.0,True,3
6406,692,ENGINEER'S ESTIMATE,1200.0,3600.0,False,
6407,692,K & E EXCAVATING INC.,3475.0,10425.0,True,3
6408,692,KERR CONTRACTORS OREGON LCC,3000.0,9000.0,True,2
6409,692,KODIAK PACIFIC CONSTRUCTION,830.0,2490.0,True,1
6410,693,ENGINEER'S ESTIMATE,5890.0,5890.0,False,
6411,693,K & E EXCAVATING INC.,3360.0,3360.0,True,2
6412,693,KERR CONTRACTORS OREGON LCC,2900.0,2900.0,True,1
6413,693,KODIAK PACIFIC CONSTRUCTION,9000.0,9000.0,True,3
6414,694,ENGINEER'S ESTIMATE,6480.0,6480.0,False,
6415,694,K & E EXCAVATING INC.,3355.0,3355.0,True,2
6416,694,KERR CONTRACTORS OREGON LCC,2900.0,2900.0,True,1
6417,694,KODIAK PACIFIC CONSTRUCTION,9000.0,9000.0,True,3
6418,695,ENGINEER'S ESTIMATE,275000.0,275000.0,False,
6419,695,KIEWIT INFRASTRUCTURE WEST CO.,400000.0,400000.0,True,5
6420,695,MAGNUM POWER LLC,175000.0,175000.0,True,1
6421,695,NORTHEAST ELECTRIC LLC,179000.0,179000.0,True,2
6422,695,NORTHSTAR ELECTRICAL CONTRACTORS INC.,1020000.0,1020000.0,True,6
6423,695,OEG INC.,249062.59,249062.59,True,3
6424,695,PHK CONSTRUCTION LLC,336705.0,336705.0,True,4
6425,696,ENGINEER'S ESTIMATE,35000.0,35000.0,False,
6426,696,KIEWIT INFRASTRUCTURE WEST CO.,180000.0,180000.0,True,5
6427,696,MAGNUM POWER LLC,300000.0,300000.0,True,6
6428,696,NORTHEAST ELECTRIC LLC,15000.0,15000.0,True,1
6429,696,NORTHSTAR ELECTRICAL CONTRACTORS INC.,38000.0,38000.0,True,3
6430,696,OEG INC.,140791.2,140791.2,True,4
6431,696,PHK CONSTRUCTION LLC,33272.0,33272.0,True,2
6432,697,ENGINEER'S ESTIMATE,25000.0,25000.0,False,
6433,697,KIEWIT INFRASTRUCTURE WEST CO.,505000.0,505000.0,True,6
6434,697,MAGNUM POWER LLC,75000.0,75000.0,True,3
6435,697,NORTHEAST ELECTRIC LLC,89000.0,89000.0,True,5
6436,697,NORTHSTAR ELECTRICAL CONTRACTORS INC.,62000.0,62000.0,True,2
6437,697,OEG INC.,79189.78,79189.78,True,4
6438,697,PHK CONSTRUCTION LLC,55792.0,55792.0,True,1
6439,698,ENGINEER'S ESTIMATE,175.0,52500.0,False,
6440,698,KIEWIT INFRASTRUCTURE WEST CO.,310.0,93000.0,True,5
6441,698,MAGNUM POWER LLC,2000.0,600000.0,True,6
6442,698,NORTHEAST ELECTRIC LLC,140.0,42000.0,True,3
6443,698,NORTHSTAR ELECTRICAL CONTRACTORS INC.,185.0,55500.0,True,4
6444,698,OEG INC.,132.22,39666.0,True,2
6445,698,PHK CONSTRUCTION LLC,55.0,16500.0,True,1
6446,699,ENGINEER'S ESTIMATE,12800.0,115200.0,False,
6447,699,KIEWIT INFRASTRUCTURE WEST CO.,22000.0,198000.0,True,5
6448,699,MAGNUM POWER LLC,10000.0,90000.0,True,4
6449,699,NORTHEAST ELECTRIC LLC,2200.0,19800.0,True,1
6450,699,NORTHSTAR ELECTRICAL CONTRACTORS INC.,10000.0,90000.0,True,4
6451,699,OEG INC.,6399.1,57591.9,True,2
6452,699,PHK CONSTRUCTION LLC,9242.0,83178.0,True,3
6453,700,ENGINEER'S ESTIMATE,110000.0,110000.0,False,
6454,700,KIEWIT INFRASTRUCTURE WEST CO.,140000.0,140000.0,True,5
6455,700,MAGNUM POWER LLC,50000.0,50000.0,True,2
6456,700,NORTHEAST ELECTRIC LLC,97951.0,97951.0,True,3
6457,700,NORTHSTAR ELECTRICAL CONTRACTORS INC.,145000.0,145000.0,True,6
6458,700,OEG INC.,139112.74,139112.74,True,4
6459,700,PHK CONSTRUCTION LLC,24427.0,24427.0,True,1
6460,701,ENGINEER'S ESTIMATE,75000.0,75000.0,False,
6461,701,KIEWIT INFRASTRUCTURE WEST CO.,129000.0,129000.0,True,4
6462,701,MAGNUM POWER LLC,100000.0,100000.0,True,3
6463,701,NORTHEAST ELECTRIC LLC,89083.0,89083.0,True,1
6464,701,NORTHSTAR ELECTRICAL CONTRACTORS INC.,251306.0,251306.0,True,6
6465,701,OEG INC.,97667.44,97667.44,True,2
6466,701,PHK CONSTRUCTION LLC,132423.0,132423.0,True,5
6467,702,ENGINEER'S ESTIMATE,55000.0,220000.0,False,
6468,702,KIEWIT INFRASTRUCTURE WEST CO.,84000.0,336000.0,True,5
6469,702,MAGNUM POWER LLC,50000.0,200000.0,True,3
6470,702,NORTHEAST ELECTRIC LLC,35185.0,140740.0,True,1
6471,702,NORTHSTAR ELECTRICAL CONTRACTORS INC.,92500.0,370000.0,True,6
6472,702,OEG INC.,76590.27,306361.08,True,4
6473,702,PHK CONSTRUCTION LLC,48205.0,192820.0,True,2
